"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10","RMSE_combined"
"612",612,"Petrale Sole",0.429,0.554,18.930344527393,0.76,"CSTbjuv.a CSTegg2 DDlarv",NA,NA,NA
"613",613,"Petrale Sole",0.548,0.2818,29.7956637827907,0.6,"CSTbjuv.b CSTegg2 DDlarv",NA,NA,NA
"614",614,"Petrale Sole",0.42,0.4369,24.2580447350001,0.68,"CSTbjuv.a CSTlarv DDlarv",NA,NA,NA
"615",615,"Petrale Sole",0.44,0.3868,25.7812443111211,0.64,"CSTbjuv.b CSTlarv DDlarv",NA,NA,NA
"616",616,"Petrale Sole",0.4,0.4511,23.1559437197064,0.72,"CSTbjuv.a CSTpjuv DDlarv",NA,NA,NA
"617",617,"Petrale Sole",0.432,0.4336,23.8057636537235,0.76,"CSTbjuv.b CSTpjuv DDlarv",NA,NA,NA
"618",618,"Petrale Sole",0.422,0.4899,21.3640890252154,0.72,"CSTbjuv.a CSTbjuv.b DDlarv",NA,NA,NA
"619",619,"Petrale Sole",0.491,0.2734,29.4943553869758,0.6,"DDpjuv LSTegg1 MLDegg",NA,NA,NA
"620",620,"Petrale Sole",0.486,0.2794,29.3705659869289,0.6,"DDpjuv LSTegg2 MLDegg",NA,NA,NA
"621",621,"Petrale Sole",0.473,0.4921,22.9860414171531,0.6,"DDpjuv LSTlarv MLDegg",NA,NA,NA
"622",622,"Petrale Sole",0.531,0.4049,26.9686153926837,0.48,"DDpjuv LSTpjuv MLDegg",NA,NA,NA
"623",623,"Petrale Sole",0.476,0.2789,29.4854989613957,0.52,"DDpjuv LSTbjuv.a MLDegg",NA,NA,NA
"624",624,"Petrale Sole",0.477,0.282,29.3582536201138,0.48,"DDpjuv LSTbjuv.b MLDegg",NA,NA,NA
"625",625,"Petrale Sole",0.515,0.4519,23.1704616170356,0.52,"CSTegg1 DDpjuv MLDegg",NA,NA,NA
"626",626,"Petrale Sole",0.494,0.3032,29.0941771038208,0.6,"CSTlarv DDpjuv MLDegg",NA,NA,NA
"627",627,"Petrale Sole",0.485,0.3274,28.1944969094194,0.64,"CSTpjuv DDpjuv MLDegg",NA,NA,NA
"628",628,"Petrale Sole",0.368,0.6259,14.5052835537464,0.72,"CSTbjuv.a DDpjuv MLDegg",NA,NA,NA
"629",629,"Petrale Sole",0.475,0.356,27.247419362923,0.56,"CSTbjuv.b DDpjuv MLDegg",NA,NA,NA
"630",630,"Petrale Sole",0.459,0.486,23.2041963084556,0.6,"DDpjuv LSTegg1 LSTlarv",NA,NA,NA
"631",631,"Petrale Sole",0.499,0.3901,27.2506700818313,0.6,"DDpjuv LSTegg1 LSTpjuv",NA,NA,NA
"632",632,"Petrale Sole",0.49,0.1378,33.5099620814268,0.68,"DDpjuv LSTbjuv.a LSTegg1",NA,NA,NA
"633",633,"Petrale Sole",0.493,0.1382,33.4357731004221,0.6,"DDpjuv LSTbjuv.b LSTegg1",NA,NA,NA
"634",634,"Petrale Sole",0.462,0.2928,28.9297952635676,0.56,"CSTegg1 DDpjuv LSTegg1",NA,NA,NA
"635",635,"Petrale Sole",0.477,0.2122,31.6591099305901,0.56,"CSTlarv DDpjuv LSTegg1",NA,NA,NA
"636",636,"Petrale Sole",0.463,0.2799,29.3908421293291,0.68,"CSTpjuv DDpjuv LSTegg1",NA,NA,NA
"637",637,"Petrale Sole",0.411,0.478,21.9865705793355,0.76,"CSTbjuv.a DDpjuv LSTegg1",NA,NA,NA
"638",638,"Petrale Sole",0.485,0.2512,30.3769323061858,0.56,"CSTbjuv.b DDpjuv LSTegg1",NA,NA,NA
"639",639,"Petrale Sole",0.453,0.4915,22.9594956667009,0.6,"DDpjuv LSTegg2 LSTlarv",NA,NA,NA
"640",640,"Petrale Sole",0.484,0.4034,26.7064914512825,0.6,"DDpjuv LSTegg2 LSTpjuv",NA,NA,NA
"641",641,"Petrale Sole",0.488,0.1564,32.5534223313459,0.6,"DDpjuv LSTbjuv.a LSTegg2",NA,NA,NA
"642",642,"Petrale Sole",0.489,0.1539,32.498277590407,0.64,"DDpjuv LSTbjuv.b LSTegg2",NA,NA,NA
"643",643,"Petrale Sole",0.448,0.333,27.5184004230306,0.56,"CSTegg1 DDpjuv LSTegg2",NA,NA,NA
"644",644,"Petrale Sole",0.483,0.2307,31.0329543167158,0.6,"CSTlarv DDpjuv LSTegg2",NA,NA,NA
"645",645,"Petrale Sole",0.465,0.2994,28.7090321441957,0.72,"CSTpjuv DDpjuv LSTegg2",NA,NA,NA
"646",646,"Petrale Sole",0.42,0.4532,23.1094332841656,0.76,"CSTbjuv.a DDpjuv LSTegg2",NA,NA,NA
"647",647,"Petrale Sole",0.466,0.3024,28.5861077861347,0.64,"CSTbjuv.b DDpjuv LSTegg2",NA,NA,NA
"648",648,"Petrale Sole",0.466,0.4823,23.3537998978296,0.52,"DDpjuv LSTbjuv.a LSTlarv",NA,NA,NA
"649",649,"Petrale Sole",0.452,0.4818,23.3338598510159,0.56,"DDpjuv LSTbjuv.b LSTlarv",NA,NA,NA
"650",650,"Petrale Sole",0.423,0.5511,19.956098789956,0.64,"CSTegg1 DDpjuv LSTlarv",NA,NA,NA
"651",651,"Petrale Sole",0.501,0.4835,23.3474517530917,0.52,"CSTegg2 DDpjuv LSTlarv",NA,NA,NA
"652",652,"Petrale Sole",0.454,0.5074,22.2381966897182,0.48,"CSTlarv DDpjuv LSTlarv",NA,NA,NA
"653",653,"Petrale Sole",0.466,0.5166,21.7353896379923,0.52,"CSTpjuv DDpjuv LSTlarv",NA,NA,NA
"654",654,"Petrale Sole",0.369,0.7213,9.52967045808524,0.72,"CSTbjuv.a DDpjuv LSTlarv",NA,NA,NA
"655",655,"Petrale Sole",0.418,0.5421,20.4213726094161,0.64,"CSTbjuv.b DDpjuv LSTlarv",NA,NA,NA
"656",656,"Petrale Sole",0.494,0.3882,27.3439761950088,0.56,"DDpjuv LSTbjuv.a LSTpjuv",NA,NA,NA
"657",657,"Petrale Sole",0.485,0.388,27.2974946815691,0.56,"DDpjuv LSTbjuv.b LSTpjuv",NA,NA,NA
"658",658,"Petrale Sole",0.45,0.4875,23.1512082157509,0.64,"CSTegg1 DDpjuv LSTpjuv",NA,NA,NA
"659",659,"Petrale Sole",0.567,0.392,27.213415718118,0.48,"CSTegg2 DDpjuv LSTpjuv",NA,NA,NA
"660",660,"Petrale Sole",0.489,0.4178,26.2116536935582,0.56,"CSTlarv DDpjuv LSTpjuv",NA,NA,NA
"661",661,"Petrale Sole",0.495,0.4288,25.6418800866635,0.68,"CSTpjuv DDpjuv LSTpjuv",NA,NA,NA
"662",662,"Petrale Sole",0.425,0.6197,16.4570058245304,0.72,"CSTbjuv.a DDpjuv LSTpjuv",NA,NA,NA
"663",663,"Petrale Sole",0.45,0.468,24.0466817714982,0.68,"CSTbjuv.b DDpjuv LSTpjuv",NA,NA,NA
"664",664,"Petrale Sole",0.463,0.2652,30.018636356501,0.64,"CSTegg1 DDpjuv LSTbjuv.a",NA,NA,NA
"665",665,"Petrale Sole",0.566,0.1823,32.5789159776929,0.68,"CSTegg2 DDpjuv LSTbjuv.a",NA,NA,NA
"666",666,"Petrale Sole",0.461,0.2124,31.6862595489308,0.6,"CSTlarv DDpjuv LSTbjuv.a",NA,NA,NA
"667",667,"Petrale Sole",0.453,0.2734,29.6994254501455,0.68,"CSTpjuv DDpjuv LSTbjuv.a",NA,NA,NA
"668",668,"Petrale Sole",0.403,0.4466,23.3923028822433,0.68,"CSTbjuv.a DDpjuv LSTbjuv.a",NA,NA,NA
"669",669,"Petrale Sole",0.501,0.251,30.5488527510751,0.6,"CSTbjuv.b DDpjuv LSTbjuv.a",NA,NA,NA
"670",670,"Petrale Sole",0.467,0.2667,29.9099129475747,0.6,"CSTegg1 DDpjuv LSTbjuv.b",NA,NA,NA
"671",671,"Petrale Sole",0.575,0.1859,32.4619012377793,0.64,"CSTegg2 DDpjuv LSTbjuv.b",NA,NA,NA
"672",672,"Petrale Sole",0.464,0.2212,31.326632030603,0.56,"CSTlarv DDpjuv LSTbjuv.b",NA,NA,NA
"673",673,"Petrale Sole",0.453,0.2845,29.2127190737164,0.68,"CSTpjuv DDpjuv LSTbjuv.b",NA,NA,NA
"674",674,"Petrale Sole",0.409,0.4563,22.9403565529176,0.72,"CSTbjuv.a DDpjuv LSTbjuv.b",NA,NA,NA
"675",675,"Petrale Sole",0.5,0.2645,30.3837254204957,0.56,"CSTbjuv.b DDpjuv LSTbjuv.b",NA,NA,NA
"676",676,"Petrale Sole",0.447,0.3126,28.5492847631062,0.68,"CSTegg1 CSTlarv DDpjuv",NA,NA,NA
"677",677,"Petrale Sole",0.436,0.3773,26.1241995696505,0.68,"CSTegg1 CSTpjuv DDpjuv",NA,NA,NA
"678",678,"Petrale Sole",0.413,0.526,19.653943105455,0.68,"CSTbjuv.a CSTegg1 DDpjuv",NA,NA,NA
"679",679,"Petrale Sole",0.458,0.3123,28.5190671581967,0.64,"CSTbjuv.b CSTegg1 DDpjuv",NA,NA,NA
"680",680,"Petrale Sole",0.55,0.2301,31.2785729762722,0.6,"CSTegg2 CSTlarv DDpjuv",NA,NA,NA
"681",681,"Petrale Sole",0.535,0.2813,29.5543836174537,0.68,"CSTegg2 CSTpjuv DDpjuv",NA,NA,NA
"682",682,"Petrale Sole",0.423,0.5636,17.9822673335515,0.72,"CSTbjuv.a CSTegg2 DDpjuv",NA,NA,NA
"683",683,"Petrale Sole",0.56,0.2721,30.1422217091441,0.56,"CSTbjuv.b CSTegg2 DDpjuv",NA,NA,NA
"684",684,"Petrale Sole",0.424,0.4614,23.1976377801628,0.72,"CSTbjuv.a CSTlarv DDpjuv",NA,NA,NA
"685",685,"Petrale Sole",0.44,0.3888,25.7484051651139,0.68,"CSTbjuv.b CSTlarv DDpjuv",NA,NA,NA
"686",686,"Petrale Sole",0.399,0.4695,22.3492122630837,0.72,"CSTbjuv.a CSTpjuv DDpjuv",NA,NA,NA
"687",687,"Petrale Sole",0.431,0.4235,24.2610799941039,0.8,"CSTbjuv.b CSTpjuv DDpjuv",NA,NA,NA
"688",688,"Petrale Sole",0.422,0.5135,20.2304554546307,0.76,"CSTbjuv.a CSTbjuv.b DDpjuv",NA,NA,NA
"689",689,"Petrale Sole",0.499,0.2614,30.2310106355098,0.56,"DDbjuv.a LSTegg1 MLDegg",NA,NA,NA
"690",690,"Petrale Sole",0.494,0.28,30.0226338453858,0.6,"DDbjuv.a LSTegg2 MLDegg",NA,NA,NA
"691",691,"Petrale Sole",0.566,0.4015,26.498546608997,0.52,"DDbjuv.a LSTlarv MLDegg",NA,NA,NA
"692",692,"Petrale Sole",0.555,0.3676,27.835543756197,0.48,"DDbjuv.a LSTpjuv MLDegg",NA,NA,NA
"693",693,"Petrale Sole",0.477,0.2839,29.3694081193924,0.52,"DDbjuv.a LSTbjuv.a MLDegg",NA,NA,NA
"694",694,"Petrale Sole",0.48,0.2825,29.402866360061,0.56,"DDbjuv.a LSTbjuv.b MLDegg",NA,NA,NA
"695",695,"Petrale Sole",0.521,0.4543,24.0262085814254,0.48,"CSTegg1 DDbjuv.a MLDegg",NA,NA,NA
"696",696,"Petrale Sole",0.487,0.3071,28.8630223050157,0.56,"CSTlarv DDbjuv.a MLDegg",NA,NA,NA
"697",697,"Petrale Sole",0.476,0.3207,28.0879801865685,0.64,"CSTpjuv DDbjuv.a MLDegg",NA,NA,NA
"698",698,"Petrale Sole",0.407,0.5337,19.9363444328133,0.72,"CSTbjuv.a DDbjuv.a MLDegg",NA,NA,NA
"699",699,"Petrale Sole",0.497,0.3151,28.9886224379099,0.56,"CSTbjuv.b DDbjuv.a MLDegg",NA,NA,NA
"700",700,"Petrale Sole",0.516,0.3667,26.8914698702184,0.6,"DDbjuv.a LSTegg1 LSTlarv",NA,NA,NA
"701",701,"Petrale Sole",0.559,0.2913,29.5034445187397,0.64,"DDbjuv.a LSTegg1 LSTpjuv",NA,NA,NA
"702",702,"Petrale Sole",0.484,0.1137,33.5395553484274,0.64,"DDbjuv.a LSTbjuv.a LSTegg1",NA,NA,NA
"703",703,"Petrale Sole",0.487,0.1107,33.495772459325,0.6,"DDbjuv.a LSTbjuv.b LSTegg1",NA,NA,NA
"704",704,"Petrale Sole",0.45,0.2517,30.0739144341166,0.56,"CSTegg1 DDbjuv.a LSTegg1",NA,NA,NA
"705",705,"Petrale Sole",0.477,0.1674,32.284217053975,0.6,"CSTlarv DDbjuv.a LSTegg1",NA,NA,NA
"706",706,"Petrale Sole",0.462,0.2259,30.0256091668303,0.76,"CSTpjuv DDbjuv.a LSTegg1",NA,NA,NA
"707",707,"Petrale Sole",0.478,0.2792,29.308786142618,0.68,"CSTbjuv.a DDbjuv.a LSTegg1",NA,NA,NA
"708",708,"Petrale Sole",0.488,0.1984,31.7232233705717,0.6,"CSTbjuv.b DDbjuv.a LSTegg1",NA,NA,NA
"709",709,"Petrale Sole",0.526,0.3756,26.868254917106,0.6,"DDbjuv.a LSTegg2 LSTlarv",NA,NA,NA
"710",710,"Petrale Sole",0.56,0.3009,29.1461478821191,0.64,"DDbjuv.a LSTegg2 LSTpjuv",NA,NA,NA
"711",711,"Petrale Sole",0.479,0.1689,32.1158695298431,0.64,"DDbjuv.a LSTbjuv.a LSTegg2",NA,NA,NA
"712",712,"Petrale Sole",0.479,0.1615,32.210488154363,0.56,"DDbjuv.a LSTbjuv.b LSTegg2",NA,NA,NA
"713",713,"Petrale Sole",0.432,0.3067,28.5097805154874,0.52,"CSTegg1 DDbjuv.a LSTegg2",NA,NA,NA
"714",714,"Petrale Sole",0.486,0.2058,31.4426657877392,0.64,"CSTlarv DDbjuv.a LSTegg2",NA,NA,NA
"715",715,"Petrale Sole",0.476,0.2585,29.3524278888081,0.76,"CSTpjuv DDbjuv.a LSTegg2",NA,NA,NA
"716",716,"Petrale Sole",0.489,0.2876,29.061108321425,0.76,"CSTbjuv.a DDbjuv.a LSTegg2",NA,NA,NA
"717",717,"Petrale Sole",0.464,0.2731,29.6204001723427,0.72,"CSTbjuv.b DDbjuv.a LSTegg2",NA,NA,NA
"718",718,"Petrale Sole",0.486,0.3809,26.1931158893648,0.64,"DDbjuv.a LSTbjuv.a LSTlarv",NA,NA,NA
"719",719,"Petrale Sole",0.468,0.3856,26.0013129551771,0.6,"DDbjuv.a LSTbjuv.b LSTlarv",NA,NA,NA
"720",720,"Petrale Sole",0.492,0.3848,26.5599328581101,0.6,"CSTegg1 DDbjuv.a LSTlarv",NA,NA,NA
"721",721,"Petrale Sole",0.58,0.3496,27.713035876543,0.52,"CSTegg2 DDbjuv.a LSTlarv",NA,NA,NA
"722",722,"Petrale Sole",0.54,0.3649,26.9279373257211,0.56,"CSTlarv DDbjuv.a LSTlarv",NA,NA,NA
"723",723,"Petrale Sole",0.533,0.3794,26.1717358414695,0.68,"CSTpjuv DDbjuv.a LSTlarv",NA,NA,NA
"724",724,"Petrale Sole",0.558,0.4625,23.4630639539656,0.68,"CSTbjuv.a DDbjuv.a LSTlarv",NA,NA,NA
"725",725,"Petrale Sole",0.503,0.3794,26.7882246872743,0.6,"CSTbjuv.b DDbjuv.a LSTlarv",NA,NA,NA
"726",726,"Petrale Sole",0.514,0.3064,28.9457197650118,0.6,"DDbjuv.a LSTbjuv.a LSTpjuv",NA,NA,NA
"727",727,"Petrale Sole",0.502,0.3132,28.7011461683017,0.6,"DDbjuv.a LSTbjuv.b LSTpjuv",NA,NA,NA
"728",728,"Petrale Sole",0.53,0.3136,28.6534442027945,0.6,"CSTegg1 DDbjuv.a LSTpjuv",NA,NA,NA
"729",729,"Petrale Sole",0.629,0.2694,30.2274520648486,0.6,"CSTegg2 DDbjuv.a LSTpjuv",NA,NA,NA
"730",730,"Petrale Sole",0.588,0.2989,29.1621836026393,0.6,"CSTlarv DDbjuv.a LSTpjuv",NA,NA,NA
"731",731,"Petrale Sole",0.56,0.319,28.3160642440867,0.68,"CSTpjuv DDbjuv.a LSTpjuv",NA,NA,NA
"732",732,"Petrale Sole",0.619,0.3804,26.4405898281559,0.68,"CSTbjuv.a DDbjuv.a LSTpjuv",NA,NA,NA
"733",733,"Petrale Sole",0.531,0.2993,29.159464125423,0.6,"CSTbjuv.b DDbjuv.a LSTpjuv",NA,NA,NA
"734",734,"Petrale Sole",0.462,0.1884,31.6844102216969,0.64,"CSTegg1 DDbjuv.a LSTbjuv.a",NA,NA,NA
"735",735,"Petrale Sole",0.565,0.1566,33.0076367514498,0.56,"CSTegg2 DDbjuv.a LSTbjuv.a",NA,NA,NA
"736",736,"Petrale Sole",0.451,0.1696,31.7808424909068,0.64,"CSTlarv DDbjuv.a LSTbjuv.a",NA,NA,NA
"737",737,"Petrale Sole",0.44,0.2359,29.7016774203297,0.68,"CSTpjuv DDbjuv.a LSTbjuv.a",NA,NA,NA
"738",738,"Petrale Sole",0.485,0.3066,28.337658060887,0.76,"CSTbjuv.a DDbjuv.a LSTbjuv.a",NA,NA,NA
"739",739,"Petrale Sole",0.536,0.2222,32.1665116050618,0.56,"CSTbjuv.b DDbjuv.a LSTbjuv.a",NA,NA,NA
"740",740,"Petrale Sole",0.464,0.1888,31.4547098773642,0.6,"CSTegg1 DDbjuv.a LSTbjuv.b",NA,NA,NA
"741",741,"Petrale Sole",0.57,0.1652,32.7373742248508,0.56,"CSTegg2 DDbjuv.a LSTbjuv.b",NA,NA,NA
"742",742,"Petrale Sole",0.441,0.1977,30.9198201616144,0.6,"CSTlarv DDbjuv.a LSTbjuv.b",NA,NA,NA
"743",743,"Petrale Sole",0.425,0.2694,28.5815357757015,0.76,"CSTpjuv DDbjuv.a LSTbjuv.b",NA,NA,NA
"744",744,"Petrale Sole",0.485,0.3369,27.067247793937,0.72,"CSTbjuv.a DDbjuv.a LSTbjuv.b",NA,NA,NA
"745",745,"Petrale Sole",0.52,0.2036,32.1555918948393,0.56,"CSTbjuv.b DDbjuv.a LSTbjuv.b",NA,NA,NA
"746",746,"Petrale Sole",0.452,0.2227,30.8853607940817,0.6,"CSTegg1 CSTlarv DDbjuv.a",NA,NA,NA
"747",747,"Petrale Sole",0.449,0.272,28.8675890191078,0.64,"CSTegg1 CSTpjuv DDbjuv.a",NA,NA,NA
"748",748,"Petrale Sole",0.485,0.3301,27.5759129382601,0.68,"CSTbjuv.a CSTegg1 DDbjuv.a",NA,NA,NA
"749",749,"Petrale Sole",0.471,0.211,31.4565960862705,0.6,"CSTbjuv.b CSTegg1 DDbjuv.a",NA,NA,NA
"750",750,"Petrale Sole",0.556,0.1553,32.7490688785336,0.64,"CSTegg2 CSTlarv DDbjuv.a",NA,NA,NA
"751",751,"Petrale Sole",0.539,0.1972,31.0003795174882,0.68,"CSTegg2 CSTpjuv DDbjuv.a",NA,NA,NA
"752",752,"Petrale Sole",0.551,0.3344,28.1100568223599,0.64,"CSTbjuv.a CSTegg2 DDbjuv.a",NA,NA,NA
"753",753,"Petrale Sole",0.575,0.2206,31.9866139918883,0.56,"CSTbjuv.b CSTegg2 DDbjuv.a",NA,NA,NA
"754",754,"Petrale Sole",0.475,0.2804,29.2084743872706,0.68,"CSTbjuv.a CSTlarv DDbjuv.a",NA,NA,NA
"755",755,"Petrale Sole",0.46,0.2656,29.387565563163,0.72,"CSTbjuv.b CSTlarv DDbjuv.a",NA,NA,NA
"756",756,"Petrale Sole",0.477,0.2997,28.2715380333013,0.76,"CSTbjuv.a CSTpjuv DDbjuv.a",NA,NA,NA
"757",757,"Petrale Sole",0.458,0.2987,27.7565379221113,0.72,"CSTbjuv.b CSTpjuv DDbjuv.a",NA,NA,NA
"758",758,"Petrale Sole",0.464,0.3194,27.944661064682,0.76,"CSTbjuv.a CSTbjuv.b DDbjuv.a",NA,NA,NA
"759",759,"Petrale Sole",0.485,0.2788,29.4652202870576,0.56,"DDbjuv.b LSTegg1 MLDegg",NA,NA,NA
"760",760,"Petrale Sole",0.485,0.2792,29.5368357500901,0.56,"DDbjuv.b LSTegg2 MLDegg",NA,NA,NA
"761",761,"Petrale Sole",0.532,0.4086,26.0630616057217,0.52,"DDbjuv.b LSTlarv MLDegg",NA,NA,NA
"762",762,"Petrale Sole",0.536,0.3785,27.35264089799,0.52,"DDbjuv.b LSTpjuv MLDegg",NA,NA,NA
"763",763,"Petrale Sole",0.454,0.3208,28.0832604920157,0.6,"DDbjuv.b LSTbjuv.a MLDegg",NA,NA,NA
"764",764,"Petrale Sole",0.455,0.322,28.019851901309,0.56,"DDbjuv.b LSTbjuv.b MLDegg",NA,NA,NA
"765",765,"Petrale Sole",0.504,0.4514,23.2067712345101,0.52,"CSTegg1 DDbjuv.b MLDegg",NA,NA,NA
"766",766,"Petrale Sole",0.486,0.3116,28.5659525809869,0.56,"CSTlarv DDbjuv.b MLDegg",NA,NA,NA
"767",767,"Petrale Sole",0.478,0.3255,27.9404229863261,0.64,"CSTpjuv DDbjuv.b MLDegg",NA,NA,NA
"768",768,"Petrale Sole",0.415,0.534,20.0413614861911,0.72,"CSTbjuv.a DDbjuv.b MLDegg",NA,NA,NA
"769",769,"Petrale Sole",0.481,0.3259,28.0422415297599,0.56,"CSTbjuv.b DDbjuv.b MLDegg",NA,NA,NA
"770",770,"Petrale Sole",0.485,0.3692,26.6797098862482,0.6,"DDbjuv.b LSTegg1 LSTlarv",NA,NA,NA
"771",771,"Petrale Sole",0.526,0.295,29.3569664442404,0.64,"DDbjuv.b LSTegg1 LSTpjuv",NA,NA,NA
"772",772,"Petrale Sole",0.476,0.1259,33.0644232790663,0.64,"DDbjuv.b LSTbjuv.a LSTegg1",NA,NA,NA
"773",773,"Petrale Sole",0.478,0.1315,32.9036775137865,0.64,"DDbjuv.b LSTbjuv.b LSTegg1",NA,NA,NA
"774",774,"Petrale Sole",0.451,0.2349,30.0877868325002,0.56,"CSTegg1 DDbjuv.b LSTegg1",NA,NA,NA
"775",775,"Petrale Sole",0.477,0.1629,32.3344715474762,0.64,"CSTlarv DDbjuv.b LSTegg1",NA,NA,NA
"776",776,"Petrale Sole",0.467,0.2244,30.1766578941286,0.76,"CSTpjuv DDbjuv.b LSTegg1",NA,NA,NA
"777",777,"Petrale Sole",0.468,0.3029,28.7172456321491,0.68,"CSTbjuv.a DDbjuv.b LSTegg1",NA,NA,NA
"778",778,"Petrale Sole",0.485,0.1781,31.6788487064028,0.68,"CSTbjuv.b DDbjuv.b LSTegg1",NA,NA,NA
"779",779,"Petrale Sole",0.495,0.3786,26.6957859864079,0.6,"DDbjuv.b LSTegg2 LSTlarv",NA,NA,NA
"780",780,"Petrale Sole",0.526,0.3025,29.0720137049438,0.68,"DDbjuv.b LSTegg2 LSTpjuv",NA,NA,NA
"781",781,"Petrale Sole",0.476,0.1673,31.8502806831563,0.64,"DDbjuv.b LSTbjuv.a LSTegg2",NA,NA,NA
"782",782,"Petrale Sole",0.476,0.1689,31.8021125591177,0.6,"DDbjuv.b LSTbjuv.b LSTegg2",NA,NA,NA
"783",783,"Petrale Sole",0.442,0.2904,28.7986841542855,0.52,"CSTegg1 DDbjuv.b LSTegg2",NA,NA,NA
"784",784,"Petrale Sole",0.487,0.1997,31.5594010018125,0.64,"CSTlarv DDbjuv.b LSTegg2",NA,NA,NA
"785",785,"Petrale Sole",0.477,0.2629,29.4162100283703,0.8,"CSTpjuv DDbjuv.b LSTegg2",NA,NA,NA
"786",786,"Petrale Sole",0.477,0.3068,28.5746259776533,0.8,"CSTbjuv.a DDbjuv.b LSTegg2",NA,NA,NA
"787",787,"Petrale Sole",0.476,0.2499,29.973449205133,0.68,"CSTbjuv.b DDbjuv.b LSTegg2",NA,NA,NA
"788",788,"Petrale Sole",0.464,0.3931,25.6856222591259,0.68,"DDbjuv.b LSTbjuv.a LSTlarv",NA,NA,NA
"789",789,"Petrale Sole",0.441,0.4029,25.2801854850938,0.72,"DDbjuv.b LSTbjuv.b LSTlarv",NA,NA,NA
"790",790,"Petrale Sole",0.472,0.3952,26.028539232144,0.64,"CSTegg1 DDbjuv.b LSTlarv",NA,NA,NA
"791",791,"Petrale Sole",0.551,0.3527,27.4534390547541,0.6,"CSTegg2 DDbjuv.b LSTlarv",NA,NA,NA
"792",792,"Petrale Sole",0.521,0.374,26.8175660628897,0.6,"CSTlarv DDbjuv.b LSTlarv",NA,NA,NA
"793",793,"Petrale Sole",0.526,0.3843,26.2402633628741,0.68,"CSTpjuv DDbjuv.b LSTlarv",NA,NA,NA
"794",794,"Petrale Sole",0.525,0.4796,22.9912111881089,0.68,"CSTbjuv.a DDbjuv.b LSTlarv",NA,NA,NA
"795",795,"Petrale Sole",0.479,0.3839,26.3594577461632,0.6,"CSTbjuv.b DDbjuv.b LSTlarv",NA,NA,NA
"796",796,"Petrale Sole",0.49,0.3153,28.6028272256085,0.68,"DDbjuv.b LSTbjuv.a LSTpjuv",NA,NA,NA
"797",797,"Petrale Sole",0.469,0.3272,28.1707142672659,0.72,"DDbjuv.b LSTbjuv.b LSTpjuv",NA,NA,NA
"798",798,"Petrale Sole",0.498,0.3276,28.1261161102457,0.56,"CSTegg1 DDbjuv.b LSTpjuv",NA,NA,NA
"799",799,"Petrale Sole",0.598,0.2752,30.0040264315431,0.56,"CSTegg2 DDbjuv.b LSTpjuv",NA,NA,NA
"800",800,"Petrale Sole",0.553,0.2942,29.3093609351073,0.6,"CSTlarv DDbjuv.b LSTpjuv",NA,NA,NA
"801",801,"Petrale Sole",0.543,0.3104,28.6058442851023,0.72,"CSTpjuv DDbjuv.b LSTpjuv",NA,NA,NA
"802",802,"Petrale Sole",0.58,0.3943,26.2771716671617,0.64,"CSTbjuv.a DDbjuv.b LSTpjuv",NA,NA,NA
"803",803,"Petrale Sole",0.506,0.3127,28.6651229652708,0.68,"CSTbjuv.b DDbjuv.b LSTpjuv",NA,NA,NA
"804",804,"Petrale Sole",0.453,0.1955,30.989975191999,0.64,"CSTegg1 DDbjuv.b LSTbjuv.a",NA,NA,NA
"805",805,"Petrale Sole",0.558,0.1596,32.5385001906896,0.64,"CSTegg2 DDbjuv.b LSTbjuv.a",NA,NA,NA
"806",806,"Petrale Sole",0.453,0.1704,31.756615632527,0.64,"CSTlarv DDbjuv.b LSTbjuv.a",NA,NA,NA
"807",807,"Petrale Sole",0.45,0.2281,29.9547755919628,0.76,"CSTpjuv DDbjuv.b LSTbjuv.a",NA,NA,NA
"808",808,"Petrale Sole",0.471,0.3429,27.8733964409701,0.72,"CSTbjuv.a DDbjuv.b LSTbjuv.a",NA,NA,NA
"809",809,"Petrale Sole",0.522,0.1542,32.2407223171608,0.6,"CSTbjuv.b DDbjuv.b LSTbjuv.a",NA,NA,NA
"810",810,"Petrale Sole",0.456,0.2095,30.5507241304544,0.6,"CSTegg1 DDbjuv.b LSTbjuv.b",NA,NA,NA
"811",811,"Petrale Sole",0.561,0.1741,32.1554251174525,0.64,"CSTegg2 DDbjuv.b LSTbjuv.b",NA,NA,NA
"812",812,"Petrale Sole",0.443,0.1991,30.877223153376,0.6,"CSTlarv DDbjuv.b LSTbjuv.b",NA,NA,NA
"813",813,"Petrale Sole",0.435,0.2624,28.8197510018297,0.8,"CSTpjuv DDbjuv.b LSTbjuv.b",NA,NA,NA
"814",814,"Petrale Sole",0.474,0.354,27.033217040139,0.76,"CSTbjuv.a DDbjuv.b LSTbjuv.b",NA,NA,NA
"815",815,"Petrale Sole",0.512,0.1914,31.7771404505195,0.56,"CSTbjuv.b DDbjuv.b LSTbjuv.b",NA,NA,NA
"816",816,"Petrale Sole",0.457,0.2265,30.6905536381011,0.6,"CSTegg1 CSTlarv DDbjuv.b",NA,NA,NA
"817",817,"Petrale Sole",0.455,0.2834,28.7012899841238,0.64,"CSTegg1 CSTpjuv DDbjuv.b",NA,NA,NA
