"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10","RMSE_combined"
"217",217,"Sablefish",1.648,0.2019,91.453693818214,0.291666666666667,"CSTegg DDpre LSTegg",NA,NA,4.783
"218",218,"Sablefish",1.653,0.1646,92.6218625353368,0.375,"CSTyolk DDpre LSTegg",NA,NA,4.64
"219",219,"Sablefish",1.647,0.1019,92.990043415842,0.375,"CSTlarv DDpre LSTegg",NA,NA,4.506
"220",220,"Sablefish",1.609,0.1418,91.9000184652565,0.458333333333333,"CSTpjuv DDpre LSTegg",NA,NA,4.675
"221",221,"Sablefish",1.711,0.2165,90.9201830944089,0.458333333333333,"CSTbjuv DDpre LSTegg",NA,NA,4.847
"222",222,"Sablefish",1.648,0.2085,91.2046616954741,0.416666666666667,"CSTegg DDpre LSTyolk",NA,NA,4.783
"223",223,"Sablefish",1.751,0.1655,92.551983187006,0.416666666666667,"CSTyolk DDpre LSTyolk",NA,NA,4.836
"224",224,"Sablefish",1.803,0.1046,92.9170786709517,0.291666666666667,"CSTlarv DDpre LSTyolk",NA,NA,4.818
"225",225,"Sablefish",1.756,0.1835,91.3895729881044,0.458333333333333,"CSTpjuv DDpre LSTyolk",NA,NA,4.969
"226",226,"Sablefish",1.73,0.2115,91.0091096709561,0.458333333333333,"CSTbjuv DDpre LSTyolk",NA,NA,4.885
"227",227,"Sablefish",1.57,0.2641,89.5503198102529,0.416666666666667,"CSTegg DDpre LSTlarv",NA,NA,4.627
"228",228,"Sablefish",1.625,0.1882,91.907714630841,0.541666666666667,"CSTyolk DDpre LSTlarv",NA,NA,4.584
"229",229,"Sablefish",1.662,0.1109,92.7484744513247,0.458333333333333,"CSTlarv DDpre LSTlarv",NA,NA,4.536
"230",230,"Sablefish",1.663,0.1676,91.4119942572672,0.458333333333333,"CSTpjuv DDpre LSTlarv",NA,NA,4.783
"231",231,"Sablefish",1.698,0.2236,90.5412654627814,0.416666666666667,"CSTbjuv DDpre LSTlarv",NA,NA,4.821
"232",232,"Sablefish",1.588,0.2521,89.1741623227109,0.541666666666667,"CSTegg CSTpjuv DDpre",NA,NA,4.663
"233",233,"Sablefish",1.928,0.3521,87.6674461970951,0.458333333333333,"CSTbjuv CSTegg DDpre",NA,NA,5.281
"234",234,"Sablefish",1.622,0.2374,90.9409080887862,0.375,"CSTpjuv CSTyolk DDpre",NA,NA,4.701
"235",235,"Sablefish",1.685,0.3463,88.0170012959769,0.416666666666667,"CSTbjuv CSTyolk DDpre",NA,NA,4.795
"236",236,"Sablefish",1.691,0.2583,89.4014926094138,0.458333333333333,"CSTbjuv CSTlarv DDpre",NA,NA,4.807
"237",237,"Sablefish",2.296,0.1435,91.8533577932267,0.5,"DDpjuv Tpre Tspawn",NA,NA,6.375
"238",238,"Sablefish",2.065,0.1488,92.9029569669815,0.416666666666667,"DDbjuv Tpre Tspawn",NA,NA,5.612
"239",239,"Sablefish",1.765,0.0597,94.0927697075794,0.416666666666667,"LSTegg Tpre Tspawn",NA,NA,4.821
"240",240,"Sablefish",1.754,0.071,93.8031653857196,0.375,"LSTyolk Tpre Tspawn",NA,NA,4.836
"241",241,"Sablefish",1.715,0.1068,92.8588201301926,0.416666666666667,"LSTlarv Tpre Tspawn",NA,NA,4.766
"242",242,"Sablefish",1.813,0.1656,91.5510609980589,0.583333333333333,"LSTpjuv Tpre Tspawn",NA,NA,4.821
"243",243,"Sablefish",1.606,0.4345,83.7351305321621,0.625,"LSTbjuv Tpre Tspawn",NA,NA,4.262
"244",244,"Sablefish",2.012,0.2082,91.2212704259189,0.333333333333333,"CSTegg Tpre Tspawn",NA,NA,5.511
"245",245,"Sablefish",1.795,0.175,92.3242850631252,0.541666666666667,"CSTyolk Tpre Tspawn",NA,NA,4.924
"246",246,"Sablefish",1.768,0.0932,93.2229150257087,0.416666666666667,"CSTlarv Tpre Tspawn",NA,NA,4.748
"247",247,"Sablefish",2.09,0.2217,90.1382696671201,0.625,"CSTpjuv Tpre Tspawn",NA,NA,5.637
"248",248,"Sablefish",1.763,0.0981,93.0924923716674,0.5,"CSTbjuv Tpre Tspawn",NA,NA,4.951
"249",249,"Sablefish",1.96,0.0766,93.6564923274263,0.291666666666667,"DDpjuv LSTegg Tpre",NA,NA,5.703
"250",250,"Sablefish",2,0.0878,93.3645809122652,0.25,"DDpjuv LSTyolk Tpre",NA,NA,5.783
"251",251,"Sablefish",1.875,0.1079,92.8283281314843,0.416666666666667,"DDpjuv LSTlarv Tpre",NA,NA,5.533
"252",252,"Sablefish",1.921,0.0957,93.156606580505,0.333333333333333,"DDpjuv LSTpjuv Tpre",NA,NA,5.625
"253",253,"Sablefish",1.631,0.3797,87.2562968855937,0.541666666666667,"DDpjuv LSTbjuv Tpre",NA,NA,5.045
"254",254,"Sablefish",2.223,0.195,91.4631603451444,0.291666666666667,"CSTegg DDpjuv Tpre",NA,NA,5.933
"255",255,"Sablefish",2.08,0.1435,92.8878392288676,0.208333333333333,"CSTyolk DDpjuv Tpre",NA,NA,5.494
"256",256,"Sablefish",1.877,0.1156,92.6219192747103,0.291666666666667,"CSTlarv DDpjuv Tpre",NA,NA,4.966
"257",257,"Sablefish",2.07,0.1447,92.3054709371601,0.375,"CSTpjuv DDpjuv Tpre",NA,NA,5.597
"258",258,"Sablefish",1.933,0.1037,94.1259590943682,0.291666666666667,"DDbjuv LSTegg Tpre",NA,NA,5.348
"259",259,"Sablefish",1.919,0.119,93.7256294009981,0.25,"DDbjuv LSTyolk Tpre",NA,NA,5.32
"260",260,"Sablefish",1.864,0.1322,93.268931894711,0.333333333333333,"DDbjuv LSTlarv Tpre",NA,NA,5.21
"261",261,"Sablefish",1.778,0.1754,91.963843347949,0.458333333333333,"DDbjuv LSTpjuv Tpre",NA,NA,5.038
"262",262,"Sablefish",2.188,0.4169,86.1619134604744,0.666666666666667,"CSTegg DDbjuv Tpre",NA,NA,5.863
"263",263,"Sablefish",1.879,0.4155,87.0293022798589,0.583333333333333,"CSTyolk DDbjuv Tpre",NA,NA,5.092
"264",264,"Sablefish",1.893,0.2066,92.1043635311008,0.291666666666667,"CSTlarv DDbjuv Tpre",NA,NA,4.998
"265",265,"Sablefish",1.921,0.2451,90.1776655199868,0.541666666666667,"CSTpjuv DDbjuv Tpre",NA,NA,5.299
"266",266,"Sablefish",1.749,0.0867,93.3941700137275,0.333333333333333,"LSTegg LSTpjuv Tpre",NA,NA,4.789
"267",267,"Sablefish",1.577,0.3129,88.3304269290338,0.5,"LSTbjuv LSTegg Tpre",NA,NA,4.204
"268",268,"Sablefish",1.871,0.1983,91.6237063448187,0.375,"CSTegg LSTegg Tpre",NA,NA,5.229
"269",269,"Sablefish",1.721,0.1432,93.2672358085771,0.333333333333333,"CSTyolk LSTegg Tpre",NA,NA,4.776
"270",270,"Sablefish",1.736,0.0504,94.3908229950797,0.25,"CSTlarv LSTegg Tpre",NA,NA,4.684
"271",271,"Sablefish",1.919,0.1506,92.2735486437612,0.416666666666667,"CSTpjuv LSTegg Tpre",NA,NA,5.295
"272",272,"Sablefish",1.728,0.0664,93.9208412380789,0.458333333333333,"CSTbjuv LSTegg Tpre",NA,NA,4.881
"273",273,"Sablefish",1.865,0.1005,93.3100394362957,0.291666666666667,"LSTpjuv LSTyolk Tpre",NA,NA,4.925
"274",274,"Sablefish",1.576,0.3743,87.2111594951051,0.458333333333333,"LSTbjuv LSTyolk Tpre",NA,NA,4.202
"275",275,"Sablefish",1.846,0.2087,91.2760619284444,0.458333333333333,"CSTegg LSTyolk Tpre",NA,NA,5.179
"276",276,"Sablefish",1.772,0.1434,93.2044277619699,0.25,"CSTyolk LSTyolk Tpre",NA,NA,4.878
"277",277,"Sablefish",1.8,0.0535,94.2507836135056,0.208333333333333,"CSTlarv LSTyolk Tpre",NA,NA,4.812
"278",278,"Sablefish",2.016,0.1985,91.5675317383121,0.416666666666667,"CSTpjuv LSTyolk Tpre",NA,NA,5.489
"279",279,"Sablefish",1.741,0.0733,93.7425178155412,0.375,"CSTbjuv LSTyolk Tpre",NA,NA,4.907
"280",280,"Sablefish",1.795,0.127,92.9227676496724,0.416666666666667,"LSTlarv LSTpjuv Tpre",NA,NA,4.926
"281",281,"Sablefish",1.601,0.3182,88.1183282387743,0.458333333333333,"LSTbjuv LSTlarv Tpre",NA,NA,4.252
"282",282,"Sablefish",1.768,0.2617,89.6744785032622,0.416666666666667,"CSTegg LSTlarv Tpre",NA,NA,5.023
"283",283,"Sablefish",1.684,0.1752,92.3121785761222,0.458333333333333,"CSTyolk LSTlarv Tpre",NA,NA,4.702
"284",284,"Sablefish",1.721,0.0665,93.9693878603681,0.291666666666667,"CSTlarv LSTlarv Tpre",NA,NA,4.654
"285",285,"Sablefish",1.922,0.18,91.628756316415,0.416666666666667,"CSTpjuv LSTlarv Tpre",NA,NA,5.301
"286",286,"Sablefish",1.736,0.0988,93.0725451855993,0.291666666666667,"CSTbjuv LSTlarv Tpre",NA,NA,4.897
"287",287,"Sablefish",1.955,0.248,89.6368363439174,0.416666666666667,"CSTegg LSTpjuv Tpre",NA,NA,5.397
"288",288,"Sablefish",1.823,0.2535,91.5061412152621,0.208333333333333,"CSTyolk LSTpjuv Tpre",NA,NA,4.98
"289",289,"Sablefish",1.785,0.1314,92.7518488083965,0.291666666666667,"CSTlarv LSTpjuv Tpre",NA,NA,4.782
"290",290,"Sablefish",1.819,0.2684,88.9381505014319,0.5,"CSTbjuv LSTpjuv Tpre",NA,NA,5.063
"291",291,"Sablefish",1.47,0.5437,80.3624802060899,0.583333333333333,"CSTegg LSTbjuv Tpre",NA,NA,4.427
"292",292,"Sablefish",1.494,0.4425,84.8660100431062,0.5,"CSTyolk LSTbjuv Tpre",NA,NA,4.322
"293",293,"Sablefish",1.678,0.3448,87.7164072928274,0.375,"CSTlarv LSTbjuv Tpre",NA,NA,4.568
"294",294,"Sablefish",1.803,0.311,88.2408602530158,0.458333333333333,"CSTpjuv LSTbjuv Tpre",NA,NA,5.063
"295",295,"Sablefish",1.544,0.3853,85.6684277712092,0.416666666666667,"CSTbjuv LSTbjuv Tpre",NA,NA,4.513
"296",296,"Sablefish",2.065,0.2666,88.8694018571626,0.458333333333333,"CSTegg CSTpjuv Tpre",NA,NA,5.617
"297",297,"Sablefish",1.909,0.2948,88.7692587797104,0.458333333333333,"CSTbjuv CSTegg Tpre",NA,NA,5.243
"298",298,"Sablefish",1.937,0.2811,90.6353348082142,0.416666666666667,"CSTpjuv CSTyolk Tpre",NA,NA,5.331
"299",299,"Sablefish",1.738,0.2215,91.0688503927949,0.458333333333333,"CSTbjuv CSTyolk Tpre",NA,NA,4.901
"300",300,"Sablefish",1.774,0.114,92.6635870375249,0.458333333333333,"CSTbjuv CSTlarv Tpre",NA,NA,4.973
"301",301,"Sablefish",2.025,0.2145,91.9775120754452,0.333333333333333,"DDbjuv DDegg Tspawn",NA,NA,5.532
"302",302,"Sablefish",1.681,0.1495,92.9775298470273,0.375,"DDegg MLDegg Tspawn",NA,NA,4.991
"303",303,"Sablefish",1.667,0.1868,92.0944090667068,0.458333333333333,"DDegg LSTegg Tspawn",NA,NA,4.963
"304",304,"Sablefish",1.729,0.1297,93.3567609548949,0.375,"DDegg LSTyolk Tspawn",NA,NA,5.087
"305",305,"Sablefish",1.696,0.126,93.2006498456583,0.375,"DDegg LSTlarv Tspawn",NA,NA,5.021
"306",306,"Sablefish",1.687,0.2238,90.7188212236225,0.416666666666667,"DDegg LSTpjuv Tspawn",NA,NA,5.003
"307",307,"Sablefish",1.683,0.3964,85.597962018456,0.5,"DDegg LSTbjuv Tspawn",NA,NA,4.995
"308",308,"Sablefish",1.818,0.2501,90.696009317983,0.416666666666667,"CSTegg DDegg Tspawn",NA,NA,5.123
"309",309,"Sablefish",1.569,0.2872,90.401281390686,0.5,"CSTyolk DDegg Tspawn",NA,NA,4.472
"310",310,"Sablefish",1.676,0.1638,92.4237313550484,0.458333333333333,"CSTlarv DDegg Tspawn",NA,NA,4.564
"311",311,"Sablefish",1.653,0.2993,88.9285051525437,0.625,"CSTpjuv DDegg Tspawn",NA,NA,4.763
"312",312,"Sablefish",1.835,0.1221,92.9581439544118,0.375,"CSTbjuv DDegg Tspawn",NA,NA,5.095
"313",313,"Sablefish",1.999,0.1541,93.4336824097129,0.291666666666667,"DDbjuv DDegg MLDegg",NA,NA,5.48
"314",314,"Sablefish",1.932,0.1778,93.0056092794855,0.25,"DDbjuv DDegg LSTegg",NA,NA,5.346
"315",315,"Sablefish",1.949,0.1375,93.5131266750077,0.208333333333333,"DDbjuv DDegg LSTyolk",NA,NA,5.38
"316",316,"Sablefish",1.874,0.1373,93.2267752623924,0.25,"DDbjuv DDegg LSTlarv",NA,NA,5.23
"317",317,"Sablefish",1.748,0.1985,91.3068207432539,0.5,"DDbjuv DDegg LSTpjuv",NA,NA,4.978
"318",318,"Sablefish",2.006,0.3935,87.0092620683748,0.583333333333333,"CSTegg DDbjuv DDegg",NA,NA,5.499
"319",319,"Sablefish",1.81,0.4496,85.5773898826483,0.541666666666667,"CSTyolk DDbjuv DDegg",NA,NA,4.954
"320",320,"Sablefish",1.863,0.251,91.2600158286828,0.375,"CSTlarv DDbjuv DDegg",NA,NA,4.938
"321",321,"Sablefish",1.774,0.2652,89.579160329916,0.541666666666667,"CSTpjuv DDbjuv DDegg",NA,NA,5.005
"322",322,"Sablefish",1.769,0.0751,94.5736026531594,0.125,"DDegg LSTyolk MLDegg",NA,NA,5.167
"323",323,"Sablefish",1.71,0.0625,94.4294399711433,0.25,"DDegg LSTlarv MLDegg",NA,NA,5.049
"324",324,"Sablefish",1.698,0.1302,92.8612346601565,0.333333333333333,"DDegg LSTpjuv MLDegg",NA,NA,5.025
"325",325,"Sablefish",1.599,0.3033,88.653894544063,0.541666666666667,"DDegg LSTbjuv MLDegg",NA,NA,4.827
"326",326,"Sablefish",1.703,0.3854,88.530230539645,0.416666666666667,"CSTegg DDegg MLDegg",NA,NA,4.893
"327",327,"Sablefish",1.589,0.2384,91.8203998845154,0.375,"CSTyolk DDegg MLDegg",NA,NA,4.512
"328",328,"Sablefish",1.744,0.1072,93.7191812243408,0.333333333333333,"CSTlarv DDegg MLDegg",NA,NA,4.7
"329",329,"Sablefish",1.72,0.2098,91.4729073574107,0.375,"CSTpjuv DDegg MLDegg",NA,NA,4.897
"330",330,"Sablefish",1.732,0.0776,93.6312506296388,0.291666666666667,"CSTbjuv DDegg MLDegg",NA,NA,4.889
"331",331,"Sablefish",1.628,0.1923,91.7014946753158,0.416666666666667,"DDegg LSTegg LSTpjuv",NA,NA,4.885
"332",332,"Sablefish",1.6,0.3381,88.0850787087797,0.458333333333333,"DDegg LSTbjuv LSTegg",NA,NA,4.829
"333",333,"Sablefish",1.852,0.2186,91.42732723834,0.375,"CSTegg DDegg LSTegg",NA,NA,5.191
"334",334,"Sablefish",1.592,0.2699,90.9729296162283,0.5,"CSTyolk DDegg LSTegg",NA,NA,4.518
"335",335,"Sablefish",1.656,0.181,92.3049631324873,0.458333333333333,"CSTlarv DDegg LSTegg",NA,NA,4.524
"336",336,"Sablefish",1.67,0.2217,91.0362932559517,0.375,"CSTpjuv DDegg LSTegg",NA,NA,4.797
"337",337,"Sablefish",1.781,0.123,93.1773547748625,0.416666666666667,"CSTbjuv DDegg LSTegg",NA,NA,4.987
"338",338,"Sablefish",1.802,0.1486,92.5968464372671,0.291666666666667,"DDegg LSTpjuv LSTyolk",NA,NA,5.233
"339",339,"Sablefish",1.597,0.3736,87.3094302098178,0.541666666666667,"DDegg LSTbjuv LSTyolk",NA,NA,4.823
