"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10","RMSE_combined"
"823",823,"Yellowtail",0.468,0.0323,33.70985337575,0.36,"CSTpjuv MLDpjuv pdo_larv",NA,NA,2.505
"824",824,"Yellowtail",0.458,0.1123,31.6797503569684,0.4,"CSTpjuv MLDpjuv pdo_pjuv",NA,NA,2.485
"825",825,"Yellowtail",0.447,0.2103,30.1141814720128,0.44,"CSTpjuv CutiSTIpjuv MLDpjuv",NA,NA,2.463
"826",826,"Yellowtail",0.472,0.0322,33.714141563201,0.36,"CSTpjuv CutiTUMIpjuv MLDpjuv",NA,NA,2.513
"827",827,"Yellowtail",0.531,0.036,33.6140010946948,0.32,"BeutiTUMIpjuv CSTpjuv MLDpjuv",NA,NA,2.095
"828",828,"Yellowtail",0.472,0.0465,33.3398758097132,0.28,"BeutiSTIpjuv CSTpjuv MLDpjuv",NA,NA,2.155
"829",829,"Yellowtail",0.445,0.2349,29.3141542287527,0.56,"LSTlarv LSTpjuv MLDpjuv",NA,NA,1.965
"830",830,"Yellowtail",0.451,0.301,27.5912671671305,0.56,"LSTlarv MLDpjuv oni_pre",NA,NA,1.977
"831",831,"Yellowtail",0.478,0.3619,25.7225683855574,0.56,"LSTlarv MLDpjuv oni_larv",NA,NA,2.031
"832",832,"Yellowtail",0.414,0.371,24.3942115101366,0.68,"LSTlarv MLDpjuv oni_pjuv",NA,NA,1.903
"833",833,"Yellowtail",0.447,0.2384,29.2456998894509,0.6,"LSTlarv MLDpjuv pdo_larv",NA,NA,1.969
"834",834,"Yellowtail",0.423,0.294,27.3157897168041,0.72,"LSTlarv MLDpjuv pdo_pjuv",NA,NA,1.921
"835",835,"Yellowtail",0.467,0.2727,28.2325019171924,0.56,"CutiSTIpjuv LSTlarv MLDpjuv",NA,NA,2.156
"836",836,"Yellowtail",0.47,0.2531,28.8456152515805,0.56,"CutiTUMIpjuv LSTlarv MLDpjuv",NA,NA,1.966
"837",837,"Yellowtail",0.487,0.2723,28.8143473051548,0.52,"BeutiTUMIpjuv LSTlarv MLDpjuv",NA,NA,2.007
"838",838,"Yellowtail",0.455,0.2468,28.8599963713095,0.68,"BeutiSTIpjuv LSTlarv MLDpjuv",NA,NA,2.121
"839",839,"Yellowtail",0.452,0.2617,28.6147328536374,0.6,"LSTpjuv MLDpjuv oni_pre",NA,NA,1.931
"840",840,"Yellowtail",0.443,0.368,25.6506707950628,0.6,"LSTpjuv MLDpjuv oni_larv",NA,NA,1.913
"841",841,"Yellowtail",0.394,0.3662,24.0948815955084,0.56,"LSTpjuv MLDpjuv oni_pjuv",NA,NA,1.815
"842",842,"Yellowtail",0.467,0.0398,33.5148303136009,0.4,"LSTpjuv MLDpjuv pdo_larv",NA,NA,1.961
"843",843,"Yellowtail",0.45,0.1425,30.9347574086277,0.52,"LSTpjuv MLDpjuv pdo_pjuv",NA,NA,1.927
"844",844,"Yellowtail",0.418,0.2964,27.4242812842912,0.48,"CutiSTIpjuv LSTpjuv MLDpjuv",NA,NA,2.058
"845",845,"Yellowtail",0.482,0.0398,33.5153680572788,0.4,"CutiTUMIpjuv LSTpjuv MLDpjuv",NA,NA,1.99
"846",846,"Yellowtail",0.568,0.0405,33.49691230943,0.4,"BeutiTUMIpjuv LSTpjuv MLDpjuv",NA,NA,2.169
"847",847,"Yellowtail",0.491,0.0541,33.1409610094813,0.32,"BeutiSTIpjuv LSTpjuv MLDpjuv",NA,NA,2.193
"848",848,"Yellowtail",0.448,0.2733,27.2644844853377,0.52,"MLDpjuv oni_pjuv oni_pre",NA,NA,1.966
"849",849,"Yellowtail",0.483,0.2859,28.5176651854803,0.4,"CutiSTIpjuv MLDpjuv oni_pre",NA,NA,2.188
"850",850,"Yellowtail",0.497,0.2234,29.8760635927384,0.52,"CutiTUMIpjuv MLDpjuv oni_pre",NA,NA,2.02
"851",851,"Yellowtail",0.489,0.2426,29.245719685498,0.56,"BeutiTUMIpjuv MLDpjuv oni_pre",NA,NA,2.011
"852",852,"Yellowtail",0.466,0.2227,29.8174194288031,0.52,"BeutiSTIpjuv MLDpjuv oni_pre",NA,NA,2.143
"853",853,"Yellowtail",0.454,0.3551,25.5479211521977,0.52,"MLDpjuv oni_larv oni_pjuv",NA,NA,1.978
"854",854,"Yellowtail",0.483,0.3601,26.3543200940644,0.48,"CutiSTIpjuv MLDpjuv oni_larv",NA,NA,2.188
"855",855,"Yellowtail",0.484,0.3547,26.7173130775816,0.48,"CutiTUMIpjuv MLDpjuv oni_larv",NA,NA,1.994
"856",856,"Yellowtail",0.451,0.3485,25.6082276104106,0.44,"BeutiTUMIpjuv MLDpjuv oni_larv",NA,NA,1.935
"857",857,"Yellowtail",0.46,0.3161,27.2133847655986,0.52,"BeutiSTIpjuv MLDpjuv oni_larv",NA,NA,2.131
"858",858,"Yellowtail",0.402,0.2838,26.1860194807462,0.56,"MLDpjuv oni_pjuv pdo_larv",NA,NA,1.874
"859",859,"Yellowtail",0.426,0.3107,26.4177882752355,0.48,"CutiSTIpjuv MLDpjuv oni_pjuv",NA,NA,2.074
"860",860,"Yellowtail",0.44,0.3086,26.7748784885402,0.6,"CutiTUMIpjuv MLDpjuv oni_pjuv",NA,NA,1.906
"861",861,"Yellowtail",0.449,0.3207,26.2531265306693,0.56,"BeutiTUMIpjuv MLDpjuv oni_pjuv",NA,NA,1.931
"862",862,"Yellowtail",0.429,0.2433,27.6550505844587,0.52,"BeutiSTIpjuv MLDpjuv oni_pjuv",NA,NA,2.069
"863",863,"Yellowtail",0.446,0.1906,30.6152780202298,0.4,"CutiSTIpjuv MLDpjuv pdo_larv",NA,NA,2.114
"864",864,"Yellowtail",0.475,0.0305,33.7577858677694,0.4,"CutiTUMIpjuv MLDpjuv pdo_larv",NA,NA,1.976
"865",865,"Yellowtail",0.525,0.0319,33.7219887088359,0.36,"BeutiTUMIpjuv MLDpjuv pdo_larv",NA,NA,2.083
"866",866,"Yellowtail",0.466,0.0494,33.2652820419279,0.28,"BeutiSTIpjuv MLDpjuv pdo_larv",NA,NA,2.143
"867",867,"Yellowtail",0.437,0.2246,29.6080370253867,0.48,"CutiSTIpjuv MLDpjuv pdo_pjuv",NA,NA,2.096
"868",868,"Yellowtail",0.473,0.1047,31.8862994646545,0.48,"CutiTUMIpjuv MLDpjuv pdo_pjuv",NA,NA,1.972
"869",869,"Yellowtail",0.462,0.1047,31.8979529787534,0.48,"BeutiSTIpjuv MLDpjuv pdo_pjuv",NA,NA,2.135
"870",870,"Yellowtail",0.476,0.1923,30.6227525860357,0.52,"CutiSTIpjuv CutiTUMIpjuv MLDpjuv",NA,NA,2.174
"871",871,"Yellowtail",0.612,0.0336,33.6778214833661,0.36,"BeutiTUMIpjuv CutiTUMIpjuv MLDpjuv",NA,NA,2.257
"872",872,"Yellowtail",0.505,0.0431,33.430535962412,0.36,"BeutiSTIpjuv CutiTUMIpjuv MLDpjuv",NA,NA,2.221
"873",873,"Yellowtail",0.541,0.0614,32.9459817842026,0.52,"BeutiSTIpjuv BeutiTUMIpjuv MLDpjuv",NA,NA,2.293
"874",874,"Yellowtail",0.466,0.2181,29.9881003168938,0.4,"CSTlarv CSTpjuv oni_pre",NA,NA,1.948
"875",875,"Yellowtail",0.439,0.2859,27.8398302572622,0.44,"CSTlarv CSTpjuv oni_larv",NA,NA,1.894
"876",876,"Yellowtail",0.445,0.2174,28.4028748531845,0.48,"CSTlarv CSTpjuv oni_pjuv",NA,NA,1.906
"877",877,"Yellowtail",0.501,0.0302,33.7653283624352,0.28,"CSTlarv CSTpjuv pdo_larv",NA,NA,2.018
"878",878,"Yellowtail",0.487,0.0821,32.3894099800572,0.32,"CSTlarv CSTpjuv pdo_pjuv",NA,NA,1.99
"879",879,"Yellowtail",0.466,0.4035,26.4532232341639,0.44,"CSTlarv CSTpjuv CutiSTIpjuv",NA,NA,1.948
"880",880,"Yellowtail",0.51,0.028,33.8213434095903,0.24,"CSTlarv CSTpjuv CutiTUMIpjuv",NA,NA,2.036
"881",881,"Yellowtail",0.575,0.042,33.4587277723964,0.28,"BeutiTUMIpjuv CSTlarv CSTpjuv",NA,NA,2.183
"882",882,"Yellowtail",0.513,0.0484,33.2923559410414,0.24,"BeutiSTIpjuv CSTlarv CSTpjuv",NA,NA,2.237
"883",883,"Yellowtail",0.428,0.2656,28.4999447097702,0.52,"CSTlarv LSTpjuv oni_pre",NA,NA,1.872
"884",884,"Yellowtail",0.405,0.3301,26.2881288718536,0.6,"CSTlarv LSTpjuv oni_larv",NA,NA,1.826
"885",885,"Yellowtail",0.429,0.2823,26.7866934541729,0.6,"CSTlarv LSTpjuv oni_pjuv",NA,NA,1.874
"886",886,"Yellowtail",0.489,0.0414,33.4747955036487,0.32,"CSTlarv LSTpjuv pdo_larv",NA,NA,1.994
"887",887,"Yellowtail",0.457,0.1104,31.6053860759305,0.52,"CSTlarv LSTpjuv pdo_pjuv",NA,NA,1.93
"888",888,"Yellowtail",0.451,0.3732,26.0904861248092,0.52,"CSTlarv CutiSTIpjuv LSTpjuv",NA,NA,1.918
"889",889,"Yellowtail",0.498,0.0387,33.5444403862577,0.24,"CSTlarv CutiTUMIpjuv LSTpjuv",NA,NA,2.012
"890",890,"Yellowtail",0.621,0.0424,33.4472999001699,0.24,"BeutiTUMIpjuv CSTlarv LSTpjuv",NA,NA,2.275
"891",891,"Yellowtail",0.508,0.0751,32.9308021831334,0.32,"BeutiSTIpjuv CSTlarv LSTpjuv",NA,NA,2.227
"892",892,"Yellowtail",0.47,0.2265,29.2664643741054,0.48,"CSTlarv oni_pjuv oni_pre",NA,NA,1.956
"893",893,"Yellowtail",0.487,0.345,27.3437242121611,0.44,"CSTlarv CutiSTIpjuv oni_pre",NA,NA,1.99
"894",894,"Yellowtail",0.482,0.2204,30.1981158431561,0.36,"CSTlarv CutiTUMIpjuv oni_pre",NA,NA,1.98
"895",895,"Yellowtail",0.538,0.2377,29.3976544663262,0.4,"BeutiTUMIpjuv CSTlarv oni_pre",NA,NA,2.109
"896",896,"Yellowtail",0.493,0.2155,30.0488405655352,0.44,"BeutiSTIpjuv CSTlarv oni_pre",NA,NA,2.197
"897",897,"Yellowtail",0.44,0.2862,27.6078345476513,0.44,"CSTlarv oni_larv oni_pjuv",NA,NA,1.896
"898",898,"Yellowtail",0.482,0.3828,26.1985356327617,0.4,"CSTlarv CutiSTIpjuv oni_larv",NA,NA,1.98
"899",899,"Yellowtail",0.45,0.3088,27.7593114642583,0.48,"CSTlarv CutiTUMIpjuv oni_larv",NA,NA,1.916
"900",900,"Yellowtail",0.486,0.3406,25.9109757444795,0.44,"BeutiTUMIpjuv CSTlarv oni_larv",NA,NA,2.005
"901",901,"Yellowtail",0.455,0.2782,28.0893598830074,0.48,"BeutiSTIpjuv CSTlarv oni_larv",NA,NA,2.121
"902",902,"Yellowtail",0.446,0.1854,29.4052875342561,0.48,"CSTlarv oni_pjuv pdo_larv",NA,NA,1.908
"903",903,"Yellowtail",0.444,0.3833,25.5596591027685,0.56,"CSTlarv CutiSTIpjuv oni_pjuv",NA,NA,1.904
"904",904,"Yellowtail",0.483,0.1902,30.0793594784072,0.44,"CSTlarv CutiTUMIpjuv oni_pjuv",NA,NA,1.982
"905",905,"Yellowtail",0.542,0.2628,28.4124445886876,0.44,"BeutiTUMIpjuv CSTlarv oni_pjuv",NA,NA,2.117
"906",906,"Yellowtail",0.472,0.2152,29.4008859141837,0.36,"BeutiSTIpjuv CSTlarv oni_pjuv",NA,NA,2.155
"907",907,"Yellowtail",0.472,0.3186,28.2187823259173,0.36,"CSTlarv CutiSTIpjuv pdo_larv",NA,NA,1.96
"908",908,"Yellowtail",0.51,0.0219,33.9774889811542,0.16,"CSTlarv CutiTUMIpjuv pdo_larv",NA,NA,2.036
"909",909,"Yellowtail",0.593,0.0264,33.8629384701897,0.2,"BeutiTUMIpjuv CSTlarv pdo_larv",NA,NA,2.219
"910",910,"Yellowtail",0.511,0.0562,33.0845619687684,0.28,"BeutiSTIpjuv CSTlarv pdo_larv",NA,NA,2.233
"911",911,"Yellowtail",0.458,0.3435,27.3008228732866,0.4,"CSTlarv CutiSTIpjuv pdo_pjuv",NA,NA,1.932
"912",912,"Yellowtail",0.501,0.0603,32.975989464728,0.32,"CSTlarv CutiTUMIpjuv pdo_pjuv",NA,NA,2.018
"913",913,"Yellowtail",0.494,0.1094,32.4243128224368,0.36,"BeutiSTIpjuv CSTlarv pdo_pjuv",NA,NA,2.199
"914",914,"Yellowtail",0.54,0.3146,28.3391831125064,0.36,"CSTlarv CutiSTIpjuv CutiTUMIpjuv",NA,NA,2.096
"915",915,"Yellowtail",0.641,0.0319,33.7216301983476,0.28,"BeutiTUMIpjuv CSTlarv CutiTUMIpjuv",NA,NA,2.315
"916",916,"Yellowtail",0.575,0.0371,33.5857608592989,0.16,"BeutiSTIpjuv CSTlarv CutiTUMIpjuv",NA,NA,2.361
"917",917,"Yellowtail",0.624,0.0708,32.6950376331187,0.4,"BeutiSTIpjuv BeutiTUMIpjuv CSTlarv",NA,NA,2.459
"918",918,"Yellowtail",0.482,0.2375,29.8523337458915,0.56,"CSTpjuv LSTlarv oni_pre",NA,NA,2.533
"919",919,"Yellowtail",0.465,0.2951,27.7808258170745,0.48,"CSTpjuv LSTlarv oni_larv",NA,NA,2.499
"920",920,"Yellowtail",0.451,0.2642,27.8124054497306,0.6,"CSTpjuv LSTlarv oni_pjuv",NA,NA,2.471
"921",921,"Yellowtail",0.457,0.145,31.9130285101222,0.52,"CSTpjuv LSTlarv pdo_larv",NA,NA,2.483
"922",922,"Yellowtail",0.452,0.1791,30.7792504563137,0.56,"CSTpjuv LSTlarv pdo_pjuv",NA,NA,2.473
"923",923,"Yellowtail",0.472,0.2705,28.6114928489786,0.48,"CSTpjuv CutiSTIpjuv LSTlarv",NA,NA,2.513
"924",924,"Yellowtail",0.481,0.1409,32.0151132072149,0.44,"CSTpjuv CutiTUMIpjuv LSTlarv",NA,NA,2.531
"925",925,"Yellowtail",0.504,0.1936,31.2292769159874,0.4,"BeutiTUMIpjuv CSTpjuv LSTlarv",NA,NA,2.041
"926",926,"Yellowtail",0.472,0.1711,30.9481682351574,0.48,"BeutiSTIpjuv CSTpjuv LSTlarv",NA,NA,2.155
"927",927,"Yellowtail",0.442,0.2484,28.1494726061746,0.6,"CSTpjuv oni_pjuv oni_pre",NA,NA,2.453
"928",928,"Yellowtail",0.455,0.3082,27.8741353108451,0.4,"CSTpjuv CutiSTIpjuv oni_pre",NA,NA,2.479
"929",929,"Yellowtail",0.472,0.2141,30.3696353148993,0.44,"CSTpjuv CutiTUMIpjuv oni_pre",NA,NA,2.513
"930",930,"Yellowtail",0.462,0.2721,28.7270311398262,0.6,"BeutiTUMIpjuv CSTpjuv oni_pre",NA,NA,1.957
"931",931,"Yellowtail",0.459,0.2134,30.1067173568671,0.52,"BeutiSTIpjuv CSTpjuv oni_pre",NA,NA,2.129
"932",932,"Yellowtail",0.432,0.3004,26.9101087120428,0.64,"CSTpjuv oni_larv oni_pjuv",NA,NA,2.433
"933",933,"Yellowtail",0.444,0.3587,26.1615716849784,0.52,"CSTpjuv CutiSTIpjuv oni_larv",NA,NA,2.457
"934",934,"Yellowtail",0.448,0.313,27.6150734634073,0.56,"CSTpjuv CutiTUMIpjuv oni_larv",NA,NA,2.465
"935",935,"Yellowtail",0.423,0.3731,24.9623229540311,0.52,"BeutiTUMIpjuv CSTpjuv oni_larv",NA,NA,1.879
"936",936,"Yellowtail",0.441,0.2796,28.0373849111069,0.52,"BeutiSTIpjuv CSTpjuv oni_larv",NA,NA,2.093
"937",937,"Yellowtail",0.429,0.2351,28.0217669804595,0.52,"CSTpjuv oni_pjuv pdo_larv",NA,NA,2.427
"938",938,"Yellowtail",0.395,0.3689,24.55835978853,0.6,"CSTpjuv CutiSTIpjuv oni_pjuv",NA,NA,2.359
"939",939,"Yellowtail",0.419,0.3088,26.5603457302518,0.68,"CSTpjuv CutiTUMIpjuv oni_pjuv",NA,NA,2.407
"940",940,"Yellowtail",0.425,0.4035,23.583056324407,0.48,"BeutiTUMIpjuv CSTpjuv oni_pjuv",NA,NA,1.883
"941",941,"Yellowtail",0.423,0.2733,27.4379854877083,0.6,"BeutiSTIpjuv CSTpjuv oni_pjuv",NA,NA,2.057
"942",942,"Yellowtail",0.446,0.2046,30.251823926481,0.36,"CSTpjuv CutiSTIpjuv pdo_larv",NA,NA,2.461
"943",943,"Yellowtail",0.469,0.0114,34.2455946634131,0.32,"CSTpjuv CutiTUMIpjuv pdo_larv",NA,NA,2.507
"944",944,"Yellowtail",0.507,0.0414,33.813838432319,0.32,"BeutiTUMIpjuv CSTpjuv pdo_larv",NA,NA,2.047
"945",945,"Yellowtail",0.471,0.0393,33.5295061621255,0.36,"BeutiSTIpjuv CSTpjuv pdo_larv",NA,NA,2.153
"946",946,"Yellowtail",0.429,0.2472,28.993217294212,0.48,"CSTpjuv CutiSTIpjuv pdo_pjuv",NA,NA,2.427
"947",947,"Yellowtail",0.473,0.1061,32.185536401382,0.48,"CSTpjuv CutiTUMIpjuv pdo_pjuv",NA,NA,2.515
"948",948,"Yellowtail",0.464,0.106,32.3490392846506,0.4,"BeutiSTIpjuv CSTpjuv pdo_pjuv",NA,NA,2.139
"949",949,"Yellowtail",0.475,0.2092,30.1204116415246,0.4,"CSTpjuv CutiSTIpjuv CutiTUMIpjuv",NA,NA,2.519
"950",950,"Yellowtail",0.578,0.0373,33.9299784402333,0.28,"BeutiTUMIpjuv CSTpjuv CutiTUMIpjuv",NA,NA,2.189
"951",951,"Yellowtail",0.499,0.0409,33.4869749236478,0.4,"BeutiSTIpjuv CSTpjuv CutiTUMIpjuv",NA,NA,2.209
"952",952,"Yellowtail",0.527,0.0734,32.6260106396811,0.4,"BeutiSTIpjuv BeutiTUMIpjuv CSTpjuv",NA,NA,2.265
"953",953,"Yellowtail",0.469,0.2606,28.8692662073871,0.44,"LSTlarv LSTpjuv oni_pre",NA,NA,2.013
"954",954,"Yellowtail",0.423,0.3265,26.3768748380438,0.64,"LSTlarv LSTpjuv oni_larv",NA,NA,1.921
"955",955,"Yellowtail",0.421,0.295,26.5941779775923,0.52,"LSTlarv LSTpjuv oni_pjuv",NA,NA,1.917
"956",956,"Yellowtail",0.468,0.1461,31.8049979335552,0.48,"LSTlarv LSTpjuv pdo_larv",NA,NA,2.011
"957",957,"Yellowtail",0.443,0.1915,30.2065138620439,0.48,"LSTlarv LSTpjuv pdo_pjuv",NA,NA,1.961
"958",958,"Yellowtail",0.456,0.3173,26.5556108004174,0.6,"CutiSTIpjuv LSTlarv LSTpjuv",NA,NA,2.134
"959",959,"Yellowtail",0.507,0.1458,31.8273100641369,0.44,"CutiTUMIpjuv LSTlarv LSTpjuv",NA,NA,2.04
"960",960,"Yellowtail",0.51,0.1868,31.3129890905478,0.4,"BeutiTUMIpjuv LSTlarv LSTpjuv",NA,NA,2.053
"961",961,"Yellowtail",0.475,0.174,30.7495543957495,0.52,"BeutiSTIpjuv LSTlarv LSTpjuv",NA,NA,2.161
"962",962,"Yellowtail",0.485,0.239,29.236058589301,0.44,"LSTlarv oni_pjuv oni_pre",NA,NA,2.045
"963",963,"Yellowtail",0.5,0.3091,27.8064740432426,0.4,"CutiSTIpjuv LSTlarv oni_pre",NA,NA,2.222
"964",964,"Yellowtail",0.511,0.2505,30.0301147517517,0.48,"CutiTUMIpjuv LSTlarv oni_pre",NA,NA,2.048
"965",965,"Yellowtail",0.515,0.275,29.1014752782505,0.36,"BeutiTUMIpjuv LSTlarv oni_pre",NA,NA,2.063
"966",966,"Yellowtail",0.502,0.2309,29.8107583414749,0.4,"BeutiSTIpjuv LSTlarv oni_pre",NA,NA,2.215
"967",967,"Yellowtail",0.459,0.2853,27.7804526152078,0.36,"LSTlarv oni_larv oni_pjuv",NA,NA,1.993
"968",968,"Yellowtail",0.49,0.3532,26.3224412923333,0.48,"CutiSTIpjuv LSTlarv oni_larv",NA,NA,2.202
"969",969,"Yellowtail",0.475,0.3246,27.62795224416,0.4,"CutiTUMIpjuv LSTlarv oni_larv",NA,NA,1.976
"970",970,"Yellowtail",0.465,0.3558,25.8086347204729,0.44,"BeutiTUMIpjuv LSTlarv oni_larv",NA,NA,1.963
"971",971,"Yellowtail",0.486,0.2831,28.011350190273,0.48,"BeutiSTIpjuv LSTlarv oni_larv",NA,NA,2.183
"972",972,"Yellowtail",0.455,0.2231,29.1687326761009,0.48,"LSTlarv oni_pjuv pdo_larv",NA,NA,1.985
"973",973,"Yellowtail",0.473,0.32,26.6962999916952,0.48,"CutiSTIpjuv LSTlarv oni_pjuv",NA,NA,2.168
"974",974,"Yellowtail",0.495,0.2848,28.5070148300609,0.48,"CutiTUMIpjuv LSTlarv oni_pjuv",NA,NA,2.016
"975",975,"Yellowtail",0.491,0.3063,27.4627637737398,0.44,"BeutiTUMIpjuv LSTlarv oni_pjuv",NA,NA,2.015
"976",976,"Yellowtail",0.485,0.2411,28.7962103969359,0.48,"BeutiSTIpjuv LSTlarv oni_pjuv",NA,NA,2.181
"977",977,"Yellowtail",0.483,0.2555,29.0820274117135,0.48,"CutiSTIpjuv LSTlarv pdo_larv",NA,NA,2.188
"978",978,"Yellowtail",0.482,0.137,32.1627124559143,0.44,"CutiTUMIpjuv LSTlarv pdo_larv",NA,NA,1.99
"979",979,"Yellowtail",0.507,0.1854,31.4732627487366,0.4,"BeutiTUMIpjuv LSTlarv pdo_larv",NA,NA,2.047
"980",980,"Yellowtail",0.478,0.1624,31.183841439253,0.56,"BeutiSTIpjuv LSTlarv pdo_larv",NA,NA,2.167
"981",981,"Yellowtail",0.48,0.2723,28.6147440229456,0.48,"CutiSTIpjuv LSTlarv pdo_pjuv",NA,NA,2.182
"982",982,"Yellowtail",0.473,0.2132,30.6927546125916,0.48,"CutiTUMIpjuv LSTlarv pdo_pjuv",NA,NA,1.972
"983",983,"Yellowtail",0.477,0.1743,30.8408373335561,0.4,"BeutiSTIpjuv LSTlarv pdo_pjuv",NA,NA,2.165
"984",984,"Yellowtail",0.506,0.2563,29.0875621993745,0.48,"CutiSTIpjuv CutiTUMIpjuv LSTlarv",NA,NA,2.234
"985",985,"Yellowtail",0.564,0.195,31.2729077140898,0.4,"BeutiTUMIpjuv CutiTUMIpjuv LSTlarv",NA,NA,2.161
"986",986,"Yellowtail",0.509,0.2,30.8246872442266,0.52,"BeutiSTIpjuv CutiTUMIpjuv LSTlarv",NA,NA,2.229
"987",987,"Yellowtail",0.54,0.2015,30.3724033169591,0.44,"BeutiSTIpjuv BeutiTUMIpjuv LSTlarv",NA,NA,2.291
"988",988,"Yellowtail",0.399,0.3357,25.7872716552478,0.6,"LSTpjuv oni_pjuv oni_pre",NA,NA,1.825
"989",989,"Yellowtail",0.404,0.4128,24.2105018738881,0.56,"CutiSTIpjuv LSTpjuv oni_pre",NA,NA,2.03
"990",990,"Yellowtail",0.439,0.2483,29.0704958608098,0.64,"CutiTUMIpjuv LSTpjuv oni_pre",NA,NA,1.904
"991",991,"Yellowtail",0.45,0.2732,28.3889582613839,0.56,"BeutiTUMIpjuv LSTpjuv oni_pre",NA,NA,1.933
"992",992,"Yellowtail",0.439,0.2615,28.7429643039268,0.56,"BeutiSTIpjuv LSTpjuv oni_pre",NA,NA,2.089
"993",993,"Yellowtail",0.39,0.3701,24.5153710118159,0.68,"LSTpjuv oni_larv oni_pjuv",NA,NA,1.807
"994",994,"Yellowtail",0.396,0.4507,22.650753009602,0.56,"CutiSTIpjuv LSTpjuv oni_larv",NA,NA,2.014
"995",995,"Yellowtail",0.42,0.3229,26.5881297628785,0.56,"CutiTUMIpjuv LSTpjuv oni_larv",NA,NA,1.866
"996",996,"Yellowtail",0.413,0.3681,24.8669643137765,0.52,"BeutiTUMIpjuv LSTpjuv oni_larv",NA,NA,1.859
"997",997,"Yellowtail",0.421,0.3221,26.5872806971795,0.64,"BeutiSTIpjuv LSTpjuv oni_larv",NA,NA,2.053
"998",998,"Yellowtail",0.392,0.3184,25.7805798999853,0.6,"LSTpjuv oni_pjuv pdo_larv",NA,NA,1.811
"999",999,"Yellowtail",0.342,0.5135,18.3014287165018,0.68,"CutiSTIpjuv LSTpjuv oni_pjuv",NA,NA,1.906
"1000",1000,"Yellowtail",0.407,0.2911,26.7717822528969,0.56,"CutiTUMIpjuv LSTpjuv oni_pjuv",NA,NA,1.84
"1001",1001,"Yellowtail",0.422,0.3717,24.7938522286483,0.44,"BeutiTUMIpjuv LSTpjuv oni_pjuv",NA,NA,1.877
"1002",1002,"Yellowtail",0.394,0.3728,24.3145789237037,0.6,"BeutiSTIpjuv LSTpjuv oni_pjuv",NA,NA,1.999
"1003",1003,"Yellowtail",0.422,0.2727,28.1883152059258,0.52,"CutiSTIpjuv LSTpjuv pdo_larv",NA,NA,2.066
"1004",1004,"Yellowtail",0.469,0.0193,34.043477114896,0.36,"CutiTUMIpjuv LSTpjuv pdo_larv",NA,NA,1.964
"1005",1005,"Yellowtail",0.535,0.0257,33.9479315023774,0.32,"BeutiTUMIpjuv LSTpjuv pdo_larv",NA,NA,2.103
"1006",1006,"Yellowtail",0.478,0.0484,33.2920063755888,0.28,"BeutiSTIpjuv LSTpjuv pdo_larv",NA,NA,2.167
"1007",1007,"Yellowtail",0.399,0.3554,25.2918397737149,0.64,"CutiSTIpjuv LSTpjuv pdo_pjuv",NA,NA,2.02
"1008",1008,"Yellowtail",0.453,0.1024,31.8293478426541,0.48,"CutiTUMIpjuv LSTpjuv pdo_pjuv",NA,NA,1.932
"1009",1009,"Yellowtail",0.446,0.1796,30.7563085533265,0.48,"BeutiSTIpjuv LSTpjuv pdo_pjuv",NA,NA,2.103
"1010",1010,"Yellowtail",0.451,0.2711,28.2542312952909,0.48,"CutiSTIpjuv CutiTUMIpjuv LSTpjuv",NA,NA,2.124
"1011",1011,"Yellowtail",0.619,0.0295,33.9340728736538,0.32,"BeutiTUMIpjuv CutiTUMIpjuv LSTpjuv",NA,NA,2.271
"1012",1012,"Yellowtail",0.518,0.0453,33.3712677151079,0.36,"BeutiSTIpjuv CutiTUMIpjuv LSTpjuv",NA,NA,2.247
"1013",1013,"Yellowtail",0.594,0.0646,32.8610117708343,0.36,"BeutiSTIpjuv BeutiTUMIpjuv LSTpjuv",NA,NA,2.399
"1014",1014,"Yellowtail",0.434,0.3084,26.9865108706008,0.48,"CutiSTIpjuv oni_pjuv oni_pre",NA,NA,2.09
"1015",1015,"Yellowtail",0.47,0.2824,28.5356247904512,0.56,"CutiTUMIpjuv oni_pjuv oni_pre",NA,NA,1.966
"1016",1016,"Yellowtail",0.458,0.3118,27.4248699900051,0.48,"BeutiTUMIpjuv oni_pjuv oni_pre",NA,NA,1.949
"1017",1017,"Yellowtail",0.459,0.2393,29.0180740561634,0.44,"BeutiSTIpjuv oni_pjuv oni_pre",NA,NA,2.129
"1018",1018,"Yellowtail",0.483,0.2862,28.5982801480144,0.4,"CutiSTIpjuv CutiTUMIpjuv oni_pre",NA,NA,2.188
"1019",1019,"Yellowtail",0.504,0.2684,29.0030421928074,0.44,"BeutiTUMIpjuv CutiTUMIpjuv oni_pre",NA,NA,2.041
"1020",1020,"Yellowtail",0.48,0.2363,30.101327733855,0.44,"BeutiSTIpjuv CutiTUMIpjuv oni_pre",NA,NA,2.171
"1021",1021,"Yellowtail",0.473,0.2689,28.353283724049,0.44,"BeutiSTIpjuv BeutiTUMIpjuv oni_pre",NA,NA,2.157
"1022",1022,"Yellowtail",0.443,0.3529,26.0049633115188,0.52,"CutiSTIpjuv oni_larv oni_pjuv",NA,NA,2.108
"1023",1023,"Yellowtail",0.443,0.3463,26.6078567977639,0.56,"CutiTUMIpjuv oni_larv oni_pjuv",NA,NA,1.912
