"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10"
"334",334,"Yellowtail",0.425,0.2607,26.97887277598,0.52,"MLDpjuv oni_pjuv Tpart",0.31581294,0.37713642
"335",335,"Yellowtail",0.449,0.1937,30.5688877051018,0.44,"CutiSTIpjuv MLDpjuv Tpart",0.38439525,0.41864256
"336",336,"Yellowtail",0.53,0.0328,33.6966861023212,0.32,"BeutiTUMIpjuv MLDpjuv Tpart",0.32689956,0.35282624
"337",337,"Yellowtail",0.49,0.0392,33.5319255313686,0.28,"CSTlarv LSTpjuv Tpart",0.32613274,0.34545079
"338",338,"Yellowtail",0.457,0.1623,30.1030176882338,0.4,"CSTlarv oni_pjuv Tpart",0.32613274,0.34545079
"339",339,"Yellowtail",0.471,0.3225,28.0975306520641,0.36,"CSTlarv CutiSTIpjuv Tpart",0.32613274,0.34545079
"340",340,"Yellowtail",0.597,0.0253,33.8911313298173,0.2,"BeutiTUMIpjuv CSTlarv Tpart",0.32689956,0.35282624
"341",341,"Yellowtail",0.399,0.299,26.4216191536523,0.6,"LSTpjuv oni_pjuv Tpart",0.32296771,0.35184824
"342",342,"Yellowtail",0.423,0.2798,27.9714123728601,0.52,"CutiSTIpjuv LSTpjuv Tpart",0.38439525,0.41864256
"343",343,"Yellowtail",0.547,0.026,33.8728260886159,0.28,"BeutiTUMIpjuv LSTpjuv Tpart",0.32689956,0.35282624
"344",344,"Yellowtail",0.422,0.2997,26.9931980569324,0.6,"CutiSTIpjuv oni_pjuv Tpart",0.38439525,0.41864256
"345",345,"Yellowtail",0.461,0.2633,28.2279083912486,0.48,"BeutiTUMIpjuv oni_pjuv Tpart",0.32689956,0.35282624
"346",346,"Yellowtail",0.493,0.209,28.6700790910498,0.52,"CSTlarv MLDpart MLDpjuv",0.32613274,0.34545079
"347",347,"Yellowtail",0.448,0.1885,29.3097192344527,0.52,"LSTpjuv MLDpart MLDpjuv",0.32296771,0.35184824
"348",348,"Yellowtail",0.455,0.2994,26.2853783785249,0.56,"MLDpart MLDpjuv oni_pre",0.34957123,0.32373825
"349",349,"Yellowtail",0.429,0.4148,23.6306261126747,0.56,"MLDpart MLDpjuv oni_larv",0.34957123,0.32373825
"350",350,"Yellowtail",0.392,0.3476,24.2729981202114,0.64,"MLDpart MLDpjuv oni_pjuv",0.34957123,0.32373825
"351",351,"Yellowtail",0.452,0.2462,28.1323021485092,0.56,"MLDpart MLDpjuv pdo_larv",0.34957123,0.32373825
"352",352,"Yellowtail",0.443,0.3084,26.2391681356439,0.64,"MLDpart MLDpjuv pdo_pjuv",0.34957123,0.32373825
"353",353,"Yellowtail",0.471,0.2092,28.7494311869332,0.52,"CutiSTIpjuv MLDpart MLDpjuv",0.38439525,0.41864256
"354",354,"Yellowtail",0.587,0.1852,29.5007976271885,0.56,"BeutiTUMIpjuv MLDpart MLDpjuv",0.32689956,0.35282624
"355",355,"Yellowtail",0.446,0.194,29.139718957097,0.48,"CSTlarv LSTpjuv MLDpart",0.32613274,0.34545079
"356",356,"Yellowtail",0.443,0.2253,28.8481012880941,0.48,"CSTlarv MLDpart oni_pre",0.32613274,0.34545079
"357",357,"Yellowtail",0.438,0.3,26.9603133331802,0.52,"CSTlarv MLDpart oni_larv",0.32613274,0.34545079
"358",358,"Yellowtail",0.439,0.2265,28.1119124436832,0.44,"CSTlarv MLDpart oni_pjuv",0.32613274,0.34545079
"359",359,"Yellowtail",0.448,0.1711,29.8397630087723,0.48,"CSTlarv MLDpart pdo_larv",0.32613274,0.34545079
"360",360,"Yellowtail",0.428,0.2028,28.8638279070648,0.64,"CSTlarv MLDpart pdo_pjuv",0.32613274,0.34545079
"361",361,"Yellowtail",0.501,0.2976,28.1524057797601,0.44,"CSTlarv CutiSTIpjuv MLDpart",0.32613274,0.34545079
