"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10"
"199",199,"Hake",1.998,0.3676,102.076289292378,0.4,"LSTegg MLDlarv SSHjas.pre",2.39173927,2.33295058
"200",200,"Hake",2.116,0.1534,106.302307956634,0.28,"LSTegg MLDlate SSHjas.pre",2.39173927,2.33295058
"201",201,"Hake",2.006,0.1795,106.263779319491,0.4,"CSTpjuvs MLDlarv SSHjas.pre",2.83720382,2.59022243
"202",202,"Hake",2.191,0.1968,106.847754408011,0.48,"CSTpjuvs SSHjas.pre Tspawn",2.70528211,2.44437765
"203",203,"Hake",2.172,0.1971,106.822991118706,0.48,"CSTpjuvs DDspawn SSHjas.pre",2.41049955,2.50303768
"204",204,"Hake",1.969,0.2119,105.294140935809,0.4,"CSTpjuvs MLDlate SSHjas.pre",2.39173927,2.33295058
"205",205,"Hake",2.045,0.4065,102.143038739007,0.6,"CSTeggs CSTpjuvs SSHjas.pre",2.39173927,2.33295058
"206",206,"Hake",1.99,0.155,106.419654364329,0.44,"MLDlarv PUTlate SSHjas.pre",2.83720382,2.59022243
"207",207,"Hake",2.031,0.2799,104.47276390177,0.52,"CSTeggs MLDlarv SSHjas.pre",2.70528211,2.44437765
"208",208,"Hake",2.135,0.1382,106.620214161001,0.32,"MLDlate SSHjas.pre Tspawn",2.37836969,2.42412629
"209",209,"Hake",2.126,0.1396,106.615912827605,0.32,"DDspawn MLDlate SSHjas.pre",2.41049955,2.50303768
"210",210,"Hake",1.897,0.1901,104.843613622842,0.44,"MLDlate PUTlate SSHjas.pre",2.41049955,2.50303768
"211",211,"Hake",2.008,0.2304,104.769683223662,0.44,"CSTeggs MLDlate SSHjas.pre",2.83720382,2.59022243
"212",212,"Hake",2.171,0.1218,107.356901706238,0.4,"PUTpjuv SSHmsc SSHmsn.pre",2.37836969,2.42412629
"213",213,"Hake",2.22,0.2044,105.61224754765,0.28,"MLDlate SSHmsc SSHmsn.pre",2.37836969,2.42412629
"214",214,"Hake",1.987,0.074,108.027928570266,0.4,"CSTlaten PUTpjuv SSHmsn.pre",2.37836969,2.42412629
"215",215,"Hake",2.004,0.137,106.35096274297,0.28,"CSTlaten MLDlate SSHmsn.pre",2.70528211,2.44437765
"216",216,"Hake",2.2,0.1303,107.408559874485,0.32,"PUTpjuv SSHmsn.pre SSHmss",2.39173927,2.33295058
"217",217,"Hake",2.283,0.2431,105.174253340907,0.2,"MLDlate SSHmsn.pre SSHmss",2.39173927,2.33295058
"218",218,"Hake",1.936,0.1602,105.584608015554,0.32,"MLDlate PUTpjuv SSHmsn.pre",2.83720382,2.59022243
"219",219,"Hake",1.999,0.228,105.128287640853,0.48,"CSTpjuvs MLDlate SSHmsn.pre",2.70528211,2.44437765
"220",220,"Hake",2.15,0.1305,107.34649748246,0.36,"DDyolk PUTpjuv SSHmsc",2.70528211,2.44437765
"221",221,"Hake",2.517,0.1034,107.960956917366,0.32,"LSTegg PUTpjuv SSHmsc",2.70528211,2.44437765
"222",222,"Hake",2.589,0.1415,106.866379680559,0.28,"MLDlarv PUTpjuv SSHmsc",2.70528211,2.44437765
"223",223,"Hake",2.381,0.1074,108.082688532578,0.28,"PUTpjuv SSHmsc Tspawn",2.40499794,2.3295955
"224",224,"Hake",2.379,0.1134,108.005782663632,0.28,"DDspawn PUTpjuv SSHmsc",2.40499794,2.3295955
"225",225,"Hake",2.572,0.3076,102.339992609091,0.52,"MLDpjuv PUTpjuv SSHmsc",2.40499794,2.3295955
"226",226,"Hake",2.277,0.1472,107.215333404899,0.32,"PUTpjuv SSHmsc Tpre",2.37836969,2.42412629
"227",227,"Hake",2.277,0.1472,107.215333412438,0.32,"DDpre PUTpjuv SSHmsc",2.40499794,2.3295955
"228",228,"Hake",2.196,0.2917,103.539014911519,0.32,"MLDlate PUTpjuv SSHmsc",2.40499794,2.3295955
"229",229,"Hake",2.285,0.1644,106.789723215941,0.4,"CSTeggs PUTpjuv SSHmsc",2.40499794,2.3295955
"230",230,"Hake",2.227,0.1543,106.98149842472,0.36,"DDyolk SSHjac.pre SSHmsc",2.40499794,2.3295955
"231",231,"Hake",2.422,0.2146,105.599668492159,0.32,"DDyolk MLDlate SSHmsc",2.40499794,2.3295955
"232",232,"Hake",2.231,0.3838,101.758379531989,0.44,"LSTegg MLDlarv SSHmsc",2.40499794,2.3295955
"233",233,"Hake",2.604,0.096,108.225086247543,0.32,"LSTegg SSHjac.pre SSHmsc",2.40499794,2.3295955
