"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10"
"233",233,"Petrale Sole",0.449,0.2834,28.0965578988257,0.72,"CSTbjuv.b CSTpjuv Tpre.b",0.6363459,0.47582463
"234",234,"Petrale Sole",0.445,0.2641,29.0998524548009,0.68,"CSTbjuv.a CSTbjuv.b Tpre.b",0.64707652,0.52934513
"235",235,"Petrale Sole",0.471,0.2273,30.2562989681735,0.72,"CSTpjuv DDegg1 LSTbjuv.b",0.67088253,0.51172205
"236",236,"Petrale Sole",0.443,0.3971,25.2457131406682,0.8,"CSTbjuv.b CSTpjuv DDegg1",0.71130149,0.53269088
"237",237,"Petrale Sole",0.496,0.2577,30.1005448884007,0.6,"CSTegg1 DDegg2 LSTbjuv.a",0.71130149,0.53269088
"238",238,"Petrale Sole",0.483,0.192,31.431444214307,0.68,"CSTpjuv DDegg2 LSTbjuv.a",0.71130149,0.53269088
"239",239,"Petrale Sole",0.502,0.2602,29.9123522840177,0.56,"CSTegg1 DDegg2 LSTbjuv.b",0.71130149,0.53269088
"240",240,"Petrale Sole",0.473,0.2063,30.6511505712476,0.72,"CSTpjuv DDegg2 LSTbjuv.b",0.71130149,0.53269088
"241",241,"Petrale Sole",0.493,0.3803,26.0108509388033,0.64,"CSTegg1 CSTpjuv DDegg2",0.61714187,0.50728225
"242",242,"Petrale Sole",0.457,0.3768,26.0268419371695,0.8,"CSTbjuv.b CSTpjuv DDegg2",0.66377409,0.49233682
"243",243,"Petrale Sole",0.442,0.518,21.7313011569387,0.64,"DDlarv LSTegg2 LSTlarv",0.62743241,0.48704238
"244",244,"Petrale Sole",0.475,0.4261,25.8465567261134,0.6,"DDlarv LSTegg2 LSTpjuv",0.6363459,0.47582463
"245",245,"Petrale Sole",0.481,0.1614,32.0262965590558,0.64,"DDlarv LSTbjuv.b LSTegg2",0.64707652,0.52934513
"246",246,"Petrale Sole",0.479,0.2284,31.0085981993867,0.6,"CSTlarv DDlarv LSTegg2",0.67088253,0.51172205
"247",247,"Petrale Sole",0.463,0.3046,28.5067228403648,0.72,"CSTpjuv DDlarv LSTegg2",0.6543607,0.48002446
"248",248,"Petrale Sole",0.416,0.5661,19.1670812462576,0.64,"CSTegg1 DDlarv LSTlarv",0.6543607,0.48002446
"249",249,"Petrale Sole",0.446,0.5356,20.8587928199019,0.48,"CSTlarv DDlarv LSTlarv",0.6543607,0.48002446
