"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10"
"348",348,"Hake",2.321,0.1442,107.310479922985,0.36,"SSHjas.pre SSHmss Tspawn",2.36781091,2.13703731
"349",349,"Hake",2.294,0.1444,107.303733720159,0.36,"DDspawn SSHjas.pre SSHmss",2.08466668,1.9765847
"350",350,"Hake",2.416,0.1534,107.17660235594,0.36,"PUTlate SSHjas.pre SSHmss",2.04083663,1.76625246
"351",351,"Hake",2.504,0.1925,105.816849625593,0.4,"MLDpjuv SSHjas.pre SSHmss",2.53887298,2.12736061
"352",352,"Hake",2.226,0.2336,105.334687309782,0.28,"MLDlate SSHjas.pre SSHmss",2.26503168,1.77761525
"353",353,"Hake",2.339,0.1303,107.563130240901,0.4,"CSTeggs SSHjas.pre SSHmss",2.03831382,1.84039558
"354",354,"Hake",1.942,0.1049,107.178947350928,0.6,"DDyolk PUTpjuv SSHjas.pre",2.15665205,1.81059178
"355",355,"Hake",2.171,0.1124,106.968014107854,0.48,"LSTegg PUTpjuv SSHjas.pre",2.05482518,1.80778137
"356",356,"Hake",1.991,0.1067,107.254890561542,0.48,"CSTpjuvs PUTpjuv SSHjas.pre",2.11078022,1.85362721
"357",357,"Hake",1.863,0.1581,105.648134862846,0.44,"MLDlarv PUTpjuv SSHjas.pre",2.14604144,1.79517051
"358",358,"Hake",2.059,0.3126,103.728930823224,0.52,"PUTpjuv SSHjas.pre Tspawn",1.95995918,1.82521795
"359",359,"Hake",2.072,0.3032,104.000055114448,0.52,"DDspawn PUTpjuv SSHjas.pre",2.08466668,1.9765847
"360",360,"Hake",1.944,0.163,105.500084752994,0.48,"MLDpjuv PUTpjuv SSHjas.pre",2.53887298,2.12736061
"361",361,"Hake",1.81,0.1937,104.568058718599,0.48,"MLDlate PUTpjuv SSHjas.pre",2.26503168,1.77761525
"362",362,"Hake",2.079,0.2099,105.331997668529,0.48,"CSTeggs PUTpjuv SSHjas.pre",2.03831382,1.84039558
"363",363,"Hake",2.035,0.0885,108.292994485529,0.32,"CSTpjuvs DDyolk SSHjas.pre",2.11078022,1.85362721
"364",364,"Hake",2.224,0.0727,108.063194612414,0.32,"DDyolk MLDlarv SSHjas.pre",2.15665205,1.81059178
"365",365,"Hake",2.3,0.0978,107.37738005845,0.44,"DDyolk MLDpjuv SSHjas.pre",2.15665205,1.81059178
"366",366,"Hake",1.958,0.1306,106.558393637076,0.28,"DDyolk MLDlate SSHjas.pre",2.15665205,1.81059178
"367",367,"Hake",1.896,0.3096,102.407077262892,0.64,"CSTeggs DDyolk SSHjas.pre",2.03831382,1.84039558
"368",368,"Hake",2.344,0.0666,108.533117821702,0.24,"CSTpjuvs LSTegg SSHjas.pre",2.11078022,1.85362721
"369",369,"Hake",1.998,0.3676,102.076289292383,0.4,"LSTegg MLDlarv SSHjas.pre",2.05482518,1.80778137
"370",370,"Hake",2.212,0.2179,106.280165982416,0.44,"LSTegg SSHjas.pre Tspawn",2.05482518,1.80778137
"371",371,"Hake",2.208,0.1896,106.723157834814,0.36,"DDspawn LSTegg SSHjas.pre",2.08466668,1.9765847
"372",372,"Hake",2.298,0.1719,106.111790137368,0.48,"LSTegg PUTlate SSHjas.pre",2.05482518,1.80778137
"373",373,"Hake",2.1,0.1162,106.860753028345,0.52,"LSTegg MLDpjuv SSHjas.pre",2.05482518,1.80778137
"374",374,"Hake",2.116,0.1534,106.302307956638,0.28,"LSTegg MLDlate SSHjas.pre",2.05482518,1.80778137
"375",375,"Hake",2.006,0.1795,106.263779319496,0.4,"CSTpjuvs MLDlarv SSHjas.pre",2.11078022,1.85362721
"376",376,"Hake",2.191,0.1968,106.847754408014,0.48,"CSTpjuvs SSHjas.pre Tspawn",2.11078022,1.85362721
"377",377,"Hake",2.172,0.1971,106.822991118705,0.48,"CSTpjuvs DDspawn SSHjas.pre",2.11078022,1.85362721
"378",378,"Hake",2.119,0.1047,107.901876726901,0.4,"CSTpjuvs PUTlate SSHjas.pre",2.11078022,1.85362721
"379",379,"Hake",2.058,0.175,106.238883183769,0.52,"CSTpjuvs MLDpjuv SSHjas.pre",2.11078022,1.85362721
"380",380,"Hake",1.969,0.2119,105.29414093581,0.4,"CSTpjuvs MLDlate SSHjas.pre",2.11078022,1.85362721
"381",381,"Hake",2.045,0.4065,102.143038739007,0.6,"CSTeggs CSTpjuvs SSHjas.pre",2.03831382,1.84039558
"382",382,"Hake",2.49,0.0996,107.840159803263,0.28,"MLDlarv SSHjas.pre Tspawn",2.14604144,1.79517051
"383",383,"Hake",2.51,0.0996,107.855365007592,0.32,"DDspawn MLDlarv SSHjas.pre",2.08466668,1.9765847
"384",384,"Hake",1.99,0.155,106.419654364334,0.44,"MLDlarv PUTlate SSHjas.pre",2.14604144,1.79517051
"385",385,"Hake",2.031,0.2799,104.472763901769,0.52,"CSTeggs MLDlarv SSHjas.pre",2.03831382,1.84039558
"386",386,"Hake",2.046,0.1995,106.118505600738,0.52,"PUTlate SSHjas.pre Tspawn",2.04083663,1.76625246
"387",387,"Hake",2.756,0.1045,107.423283907126,0.44,"MLDpjuv SSHjas.pre Tspawn",2.53887298,2.12736061
"388",388,"Hake",2.135,0.1382,106.620214161005,0.32,"MLDlate SSHjas.pre Tspawn",2.26503168,1.77761525
"389",389,"Hake",1.909,0.372,101.828189230843,0.64,"CSTeggs SSHjas.pre Tspawn",2.03831382,1.84039558
"390",390,"Hake",2.029,0.2017,106.080082655992,0.52,"DDspawn PUTlate SSHjas.pre",2.08466668,1.9765847
"391",391,"Hake",2.735,0.1048,107.410608941872,0.44,"DDspawn MLDpjuv SSHjas.pre",2.08466668,1.9765847
"392",392,"Hake",2.126,0.1396,106.615912827604,0.32,"DDspawn MLDlate SSHjas.pre",2.08466668,1.9765847
